,KNE_x,KNE_y,ANK_x,ANK_y,D3M_x,D3M_y,D1M_x,D1M_y,HLX_x,HLX_y,KNE_ANK_length,KNE_ANK_orientation,ANK_D3M_length,ANK_D3M_orientation,ANK_D1M_length,ANK_D1M_orientation,D1M_HLX_length,D1M_HLX_orientation
241,87.86299033164981,34.90270692110064,86.73475728034977,262.69762020111096,60.48090410232546,299.4838047027589,84.39431934356693,298.53177471160905,79.10285415649419,314.7776247024538,227.79364161248583,90.28362681106576,45.21187678321971,125.56960608814309,35.936824896639514,93.77551358348659,17.091953423700993,108.1432303032489
242,86.65091805458073,33.347520196437856,85.21969819068912,261.2717826843263,58.00104887485506,296.91906929016125,81.83137722015384,296.146767807007,75.97535047531132,311.9818052291872,227.93114806170775,90.35928972918116,44.902849448987766,127.38548305744742,35.08842489052295,95.55518474786273,16.928149841943256,110.38917491800457
243,85.53916811943057,32.21517593860628,83.31744651794438,259.959976387024,55.06843597888949,294.3843746185304,78.9478477954865,294.0836839675905,72.38129496574406,309.3087434768678,227.76589004229837,90.55916602082594,44.59385190117928,129.34389410941486,34.44513554815379,97.19839342040139,16.654869127461737,113.4125535069444
244,84.61631355285648,31.424316668510453,81.28627791404728,259.2451272964479,51.77738802433017,292.9575618743898,76.39726376533511,293.0162746429445,68.84268703460697,307.7277492523194,227.8593195341544,90.83754223995231,44.837305458372136,131.10693286290515,34.14840489466449,98.02030574486331,16.577901564908476,117.30525549144315
245,83.84540300369265,30.981140983104723,79.52615437507633,258.9761245727541,48.53245153427127,292.6775924682619,74.33978199958804,293.9140832901003,66.2565905094147,308.1116744995119,228.0377054152025,91.08579081586615,45.746247249972285,132.522932414429,35.31055221549722,98.28758559672444,16.30642735940526,119.6411839896993
246,83.36363029479985,31.041535604000106,78.09228372573857,259.5572660446168,45.81728317737582,293.7513147354128,72.97708573341373,296.20505676269545,65.02794742584233,310.2375320434572,228.5508509290719,91.31881120654508,46.829723988441714,133.30871121114822,36.926099151893936,97.80645301383538,16.116402362379723,119.41365655591154
247,83.09530372619635,31.607816004753126,76.04568071365361,260.1788141250612,43.998910784721396,295.7873214721681,72.55238275527958,299.4348875045778,65.23642954826359,313.43697681427017,228.66144202535534,91.76553186270573,47.77209510760212,131.92468603668135,39.46613907724014,95.27972446761498,15.849937755186703,117.33092396766058
248,82.99619078636174,31.662013220787056,73.57863612174991,259.90345087051406,43.1308626174927,298.0239728927614,72.92931079864505,302.88375415802017,66.61779785156253,317.1447816848757,228.4538969920079,92.36520296988256,48.93138908493465,128.6546113907743,43.159728711580634,91.39642246921287,15.70064866462502,113.59700178260806
249,83.10557250976566,30.759737539291393,71.1764469623566,258.8297802925111,43.13933632373812,299.87129898071305,73.66334266662601,305.7759878158571,68.65514588356021,320.3383068084719,228.4414836566733,92.99869920699005,50.05445396108141,124.5090791402727,47.1452896694002,87.4289376241054,15.513767188693652,108.88491128437283
250,83.45259208679204,29.246984136104597,68.51593494415286,257.0134866714479,43.05207643508913,301.3167108535768,73.4685768604279,307.8294401168825,69.70917720794681,322.80780525207535,228.32586675756372,93.757210696342,51.49194649897863,120.09116588690313,51.193998169388074,84.74294278844596,15.51377503445705,104.18077032805019
251,83.77023515701299,27.386915254592907,65.76670355796817,254.74263229370126,42.77672810554506,302.01499061584485,72.98631663322452,308.5972940444948,70.1257923126221,324.05948867797866,228.10391057926918,94.5318881751274,52.786610265977934,116.05740222694997,54.36082313488296,82.36188242229422,15.698873839351768,100.57709767670903
252,83.97491927146916,25.25064902305604,63.80996489524845,252.2949528694154,42.7059777736664,301.70290756225603,72.22077856063846,308.10645256042494,69.76732745170597,323.95223789215106,227.93221183958136,95.07664534238589,53.7123472588608,113.18760694311821,56.41385899613317,81.3320281804731,15.977449901307452,98.84523372274843
253,84.14284644126896,23.650555443763743,63.052755784988435,250.33976640701303,42.614155435562154,301.3436740875245,71.70629920959476,307.4917013168336,69.08866195678713,323.5498678207399,227.64013433047123,95.31451764734958,54.80406510476704,111.76996128566819,57.75195952682647,81.24072719231003,16.270152854221173,99.21263216036596
254,84.29194512367253,22.792306184768687,63.79653058052067,249.07970275878918,42.5852297306061,300.9267305374147,71.32021636962892,307.3884956359865,68.63497877120976,323.4209796905519,227.20293803811015,95.17301633358845,55.92789323285019,112.09721927298287,58.80451341073479,82.53788721361758,16.25812368570302,99.49544206673292
255,84.57662796974186,23.107675087451952,65.43714532852177,249.1295042037965,42.719774055480976,300.68157463073743,71.16612758636477,307.39779148101826,68.24434189796452,323.41032714843766,226.8330228955394,94.83768620376397,56.322478619032026,113.68591826278018,58.57497043513198,84.35893379708703,16.277729062287072,100.3217752739
256,84.92045488357547,24.410606741905223,67.05784339904788,250.03406143188488,42.942271280288715,300.4478399276735,71.28773131370549,307.49863376617446,67.94812569618227,323.42237052917494,226.33376912533063,94.52466350541133,55.88616606152319,115.52911253328496,57.63738901211283,85.77993850352668,16.266763375857117,101.78538338147243
257,85.43497376441958,25.695840156078354,68.90102229118351,251.20044002532973,43.29181163311007,300.3176609039308,71.61988825798038,307.931562614441,67.74273476600649,323.479189682007,226.11546425707232,94.19371846078332,55.41503324756823,117.55361993320709,56.80817264742439,87.28281432317107,16.022268534219872,103.97537981720833
258,86.15325460433962,27.406704771518726,70.83809823989871,252.94144134521497,43.68925163745882,300.17113933563246,72.03200511932377,308.4290502548219,67.80471200942996,323.5287113189699,226.05666918757214,93.88608971348609,54.515896000823545,119.95856705147042,55.50381382427074,88.81186318759387,15.674454216397121,105.67329388698833
259,86.96852760314945,29.61586343050005,72.53641257286074,255.15703239440927,44.08836169242861,300.08372516632096,72.437831735611,308.9837430953981,67.89850177764896,323.5640930175783,226.00216677045947,93.66277482647611,53.238174079823544,122.44495211844526,53.83169673220903,90.16148524257437,15.269285369217988,107.37192234697727
260,87.97196459770205,32.06507143974306,73.94498710632327,257.63303279876715,44.42830204963686,299.9283140182497,72.84719958305361,309.4765531539918,67.71389117240908,323.463374900818,226.00225060199446,93.55943956462373,51.634810786571414,125.01511781760769,51.85919527407963,91.25437084842515,14.918487636569617,110.26868432066429
