,KNE_x,KNE_y,ANK_x,ANK_y,D3M_x,D3M_y,D1M_x,D1M_y,HLX_x,HLX_y,KNE_ANK_length,KNE_ANK_orientation,ANK_D3M_length,ANK_D3M_orientation,ANK_D1M_length,ANK_D1M_orientation,D1M_HLX_length,D1M_HLX_orientation
257,0.4463933540461377,0.4829755059815414,0.29028952246234707,0.17584608761116566,0.36810676219238603,0.17719801373582028,0.36877522055154727,0.15184292082932369,0.4519422423333138,0.17230711351142664,0.36035088177072006,0.6402563332830188,0.2245551153514564,0.7919066800004216,0.15482396336532847,0.6197339839783864,0.3183861349099969,0.7256588218952411
258,0.541265076194233,0.5605429915802038,0.3414370536310835,0.2077443870143353,0.3960034711056347,0.14154101774715305,0.3917936527799683,0.1305419854452567,0.46686126534686506,0.15226306179971275,0.2977895406792789,0.665902514960846,0.17702348022329745,0.8220887888728247,0.1099364608129982,0.6341360344442943,0.2987572930033524,0.719788775919131
259,0.6285239947299778,0.6174022493048545,0.3911680521290207,0.2542200425926425,0.4095978735391169,0.10784006317803946,0.3996052337909201,0.12080018481761881,0.4521534808631235,0.1427163780020596,0.2759197909312955,0.6804752486602315,0.12631249088479893,0.8344930424660019,0.0716859578061346,0.6370057868699235,0.3417683146117134,0.7132889186909982
260,0.6921317644374203,0.6507627622928109,0.4378690016553693,0.31277490662150376,0.43202831994432983,0.16282352881561707,0.41927756655960213,0.1891451615412362,0.45905738906545474,0.21417262482841112,0.2924737925128766,0.6759940584632922,0.13199532226690208,0.8329445142310857,0.08113459324365188,0.6421339191380497,0.44340935507614654,0.6896928865516267
261,0.7188820618694899,0.6775317093362135,0.46901283945656674,0.3910903889888595,0.44610463168843095,0.17432705701144538,0.43063975003645943,0.22481093395392507,0.4463363834451857,0.24444292039158383,0.33412787771747426,0.6572028318763149,0.14402947011730963,0.837853620681299,0.09719450043647306,0.6438489325092764,0.44020770859862196,0.720324367425111
262,0.698053376709746,0.7010488278544414,0.4838327198803485,0.48041890521535474,0.4623127309806503,0.28478122567844816,0.4466715511638783,0.3444462497888037,0.4541213065254485,0.35992303311584095,0.38475192160649063,0.6208864127024987,0.1702998728684607,0.8265852696180787,0.1355628941375703,0.6371047066813771,0.5168938493476539,0.7272516229106923
263,0.6691178535457751,0.740061537946688,0.4858834534918133,0.5724894731291154,0.46592126259080363,0.3609199489597425,0.4520497507101683,0.4351337307931966,0.4353710836710141,0.4547983298480002,0.42042277068283224,0.5937979251484986,0.15574847859466578,0.8211898988573169,0.1444442774116658,0.6063962281351118,0.6606074884097755,0.7341948751242351
264,0.6467731229522169,0.7891768027763105,0.4846508715538289,0.6548823949182287,0.45708014849390194,0.43194479612868397,0.44937008082571656,0.5071558079730755,0.42697383541273837,0.5262684161900539,0.436189585851684,0.5781989642613403,0.1803368439400762,0.8255087721055616,0.15029028098446043,0.6112943056285663,0.69795937738565,0.7286699219539098
265,0.6357780499352192,0.8350681947422026,0.4841906508890768,0.7277324882090275,0.4526542900754501,0.5009309105163136,0.45592695185960763,0.5693968758514223,0.4256922087295513,0.5890376821836221,0.4484948777425019,0.569514183164493,0.18864144670505031,0.823264753263307,0.1434485180178265,0.5956364686810307,0.743026189623985,0.7299909493583832
266,0.6399360488249736,0.8795400918855353,0.4811620385893939,0.7861827305221352,0.4646552333874714,0.5640100798089421,0.47293401254489703,0.6310874531280124,0.43666686615184047,0.6593967942376305,0.4513083522408139,0.5733392511234153,0.15826773809434388,0.8056903052033683,0.14320916932114564,0.5334925868979103,0.7931341420673791,0.7139883522880488
267,0.6583524197155851,0.9130603801674853,0.46198230123431683,0.8052961447028212,0.47340113248104354,0.6000506147039942,0.47737083504743666,0.6617677796147154,0.437971598878861,0.6999944281531862,0.4403105483592993,0.6037105119927243,0.10108328380136837,0.7792054295016555,0.140754612699707,0.4589629040955701,0.8296177330554761,0.6975527859345562
268,0.6855409328065254,0.9250370574006489,0.4194745957460191,0.7769296129938263,0.44729599180997204,0.5734447833336223,0.4500856774221253,0.632416287620627,0.4063562548951678,0.6779576269626145,0.425374751891786,0.6624004023971405,0.07636100326765285,0.7790876269773466,0.1291642131381381,0.4447605644996716,0.8667013098351227,0.6958261346367715
269,0.7112435642710625,0.918202940976532,0.3637267756446216,0.7199189220724858,0.3983408795612468,0.5056334444917616,0.3985240280314313,0.5642849712876924,0.3521132476673469,0.6171834046538242,0.41332590279590753,0.7319793992259676,0.07689451409293468,0.7992829948213007,0.1148878580020593,0.48443479451296145,0.8961978112411665,0.6978592533875805
270,0.7242315851856662,0.903390302885124,0.28615875036102606,0.6320461899024656,0.32587798429405734,0.3918098238268935,0.3233236557721979,0.4571365644719392,0.2759767088731873,0.5142980745023478,0.3870329606728445,0.8168109692134142,0.09045557685658186,0.8427942337829895,0.09192693760625856,0.5632911861633868,0.9141252132933034,0.7066163327927871
271,0.7244542846265638,0.8840372786217149,0.22502865965589422,0.5727229321988814,0.2555000015391833,0.3100182679588263,0.24767072566555304,0.3799234395548024,0.20604370782078588,0.4333553028067539,0.38194979801159185,0.8733138948175961,0.12493683598733965,0.879367393920845,0.08832204729993155,0.6607120130625594,0.8861833603836332,0.7226479361145326
272,0.7108320894192286,0.8644358685295203,0.1969755320490828,0.5520946687706859,0.21225953645529463,0.2715897553970048,0.2020065688411627,0.3441118966015806,0.1611443249871812,0.39335680211999646,0.3955254714077311,0.8872412349577555,0.16372487433881486,0.9054828973912177,0.08967091454835577,0.7391070306911974,0.8798531905299423,0.7362400274447629
273,0.6820132099732434,0.8490040411318568,0.20425227524934036,0.5701860211307392,0.19944139255223114,0.27895222517522716,0.1890127793692045,0.3539669765281249,0.14763647452555892,0.39635500197788304,0.42059238149872624,0.8572680044427312,0.20398585398602137,0.9182784015530205,0.0995071887386891,0.7916677699000428,0.8732036765175322,0.7468088494351692
274,0.646267616496323,0.8410504569212557,0.24751508949531315,0.6268525651807565,0.22070024526857948,0.3368655609936429,0.21256785983404783,0.4084264006722219,0.16961616574810046,0.44577237608044074,0.4547537405632596,0.7885309622273823,0.2396605604463832,0.9112291303938972,0.11504799344518153,0.8101558837202515,0.8726694203310214,0.7484082791726018
