,RKNE_RANK_length,RKNE_RANK_orientation,RANK_RD3M_length,RANK_RD3M_orientation,RANK_RD1M_length,RANK_RD1M_orientation,RD1M_RHLX_length,RD1M_RHLX_orientation
0,203.8809965885025,79.43306201711165,62.47373751864593,110.71459282775592,62.463715894244174,93.16601136820006,27.556920393174853,128.62271465694067
1,203.9676466596241,79.47450381492881,62.38252690069564,110.66266027901337,62.39948103952905,93.1417499892929,28.890552615902987,126.90967303505676
2,204.003038216064,79.50738964383262,62.58952186356573,110.48733872392827,62.34313171845108,93.1398665499252,28.876431603313318,126.594747868934
3,204.85355055411105,79.59119373034234,62.58952186356573,110.48733872392827,62.34313171845108,93.1398665499252,28.841698070738477,126.50171938552846
4,204.7536540108745,79.76575748888214,62.88756073192712,111.06026337338662,62.00629021947234,93.45039031377782,29.44586734416293,126.7426081835689
5,204.49085711970784,80.18196721904755,62.5124328233884,110.14850307197642,61.73980000278948,92.88254456876324,29.84008295299484,127.05922371572149
6,204.0951454728219,80.33670247613426,63.15351584315839,110.9375471231622,62.09293537661557,93.88614632341908,29.77059127581001,127.7386450956364
7,203.82517634222708,80.76756956346605,63.37774274031796,111.3433118927536,62.12911839909895,94.34975261564824,29.97621603562419,128.2435847888155
8,203.58204489793096,80.82460820448367,63.69650675134436,111.32662834691568,62.135648842031976,94.42821387371532,30.56954011910561,129.63329640558592
9,204.1587917128302,81.30313881021947,63.96943364001874,111.59623916121788,61.64066701224778,94.97594560461728,30.76399253122644,130.6798529956111
10,204.2309453699002,81.78222394022592,64.28104839191745,112.0008913891669,61.98406126078301,95.18801784937172,30.92628640536861,132.81500794648036
11,204.48127622727105,81.94573228298744,64.53005134824002,112.86478328842716,62.51097228458285,96.05843060240078,30.63184812003557,133.67258111811506
12,204.45854097981547,82.34717574374005,64.03390966796167,111.74814736556849,62.75841478214181,95.5431917915088,30.75997425970333,134.834738142922
13,204.58379373734653,82.87104539812276,64.13380764954954,111.6260785088777,63.12903711564096,95.48866244851484,30.009727209839077,134.6563190767924
14,204.44235345100088,83.19950871334763,64.4154853584799,111.72487530555554,63.73108261591258,95.62365254599932,29.515290944454787,135.35915696342764
15,204.55509681110837,83.62840634361714,64.32681254841457,111.77935416344025,63.62890640339396,95.65441682898552,29.22017067022363,135.5437104726746
16,204.49760150151863,83.77433061840685,64.45533762451572,111.78417117094664,63.64806363417059,95.7153440451388,29.19904931040888,135.5370214796683
17,204.4785459118132,83.77383631612102,64.53585743900743,111.91688342577652,63.67181687320392,95.86572172666614,29.207707916093074,135.51971742460017
18,204.86394730247733,83.90071913577559,64.45187753710842,111.98111954419775,63.7573738428533,95.89005158949146,29.212362678264128,135.75454982745558
19,205.369939464788,83.9455971475236,64.49431276574973,112.07432820820314,63.761215518216936,95.92341976742362,29.30202291394569,136.11438516813146
20,205.73946215673,83.86542889239287,64.76666993807852,112.41835839231256,63.90914922560561,96.23060235427938,29.367219513972824,136.5353738314585
21,205.7316425874455,83.9021039346337,64.76088669050627,112.42046923768672,63.90231339398783,96.22614496860037,29.328748364460168,136.6308954644032
