,LKNE_x,LKNE_y,LANK_x,LANK_y,LD3M_x,LD3M_y,LD1M_x,LD1M_y,LHLX_x,LHLX_y
0,99.91921997070312,291.9009094238281,75.17510986328125,665.6235961914062,75.30044555664062,775.8489379882812,35.2806701660156,773.912353515625,35.08033752441409,795.9387817382812
1,99.91921997070312,291.9293518066406,75.17510986328125,667.0372314453125,75.4014892578125,775.8489379882812,35.37115478515625,775.1740112304688,35.390869140625,798.5458984375
2,99.91921997070312,291.96600341796875,75.17510986328125,667.0372314453125,75.4014892578125,775.8489379882812,35.385498046875,775.1740112304688,35.390869140625,798.6145629882812
3,98.85205078125,292.1152648925781,73.87164306640625,667.0372314453125,75.62777709960938,775.6920776367188,35.52496337890625,775.1740112304688,35.390869140625,798.6145629882812
4,97.50503540039062,292.1152648925781,73.48309326171875,666.8543701171875,75.62777709960938,775.6920776367188,35.52496337890625,775.1740112304688,35.253692626953125,798.7391357421875
5,95.66522216796875,292.1152648925781,73.458984375,666.7970581054688,75.76626586914062,775.6920776367188,35.52496337890625,775.1740112304688,35.00947570800781,798.7391357421875
6,94.1815185546875,291.9852905273437,73.458984375,666.5714721679688,76.53036499023438,776.587890625,35.374481201171875,775.9091186523438,34.25128173828125,798.76953125
7,94.1815185546875,291.9852905273437,73.458984375,666.422607421875,76.75411987304688,776.7647094726562,35.312713623046875,776.0426635742188,33.95185852050781,798.9208984375
8,94.1815185546875,291.9130554199219,73.67886352539062,666.36328125,76.77081298828125,777.2926025390625,34.7205810546875,776.809814453125,33.11900329589844,799.4277954101562
9,94.1815185546875,291.9130554199219,74.31082153320312,666.3526611328125,77.47088623046875,779.2215576171875,34.42022705078125,777.9885864257812,32.396499633789034,800.4158325195312
10,94.24932861328125,290.2807006835937,74.31082153320312,666.0757446289062,78.50930786132812,780.859375,34.35914611816409,778.7908325195312,32.0869140625,801.9376220703125
11,94.24932861328125,276.37164306640625,74.3975830078125,661.63671875,78.50930786132812,781.97119140625,33.71353149414065,779.7345581054688,31.623550415039034,803.9744873046875
12,94.1195678710937,267.8151550292969,74.57046508789062,657.2050170898438,78.50930786132812,782.8265380859375,33.254898071289034,779.7345581054688,31.197357177734403,803.9851684570312
13,92.80905151367188,256.5389404296875,75.0787353515625,650.459716796875,78.38345336914062,782.9118041992188,33.239990234375,779.7345581054688,31.10174560546875,803.9851684570312
14,88.67160034179688,243.5183868408203,78.126220703125,645.8241577148438,78.38345336914062,782.9118041992188,33.19258117675781,779.594970703125,31.014892578125,803.9851684570312
15,85.59939575195312,234.5609588623047,79.15762329101562,642.6536865234375,78.32354736328125,782.9118041992188,33.09516906738281,779.594970703125,31.04986572265625,804.1320190429688
16,81.3809814453125,216.9893493652344,83.44540405273438,629.7984008789062,78.37289428710938,782.63427734375,33.09516906738281,779.594970703125,31.04986572265625,804.1320190429688
17,80.13336181640625,207.81515502929688,84.42507934570312,629.4737548828125,78.38345336914062,782.63427734375,33.09516906738281,779.9097900390625,31.04986572265625,804.4305419921875
18,78.17758178710938,204.08018493652344,86.577880859375,628.71728515625,78.45889282226562,782.3977661132812,33.26667785644531,780.1648559570312,31.188858032226562,804.919189453125
19,77.66961669921875,202.24058532714844,86.80615234375,628.4384765625,78.53924560546875,782.3977661132812,33.291473388671875,780.2268676757812,31.221572875976562,805.0035400390625
20,77.45184326171875,202.17335510253903,86.90643310546875,628.3642578125,78.53924560546875,782.4778442382812,33.36428833007807,780.2268676757812,31.27313232421875,805.0098266601562
21,76.32565307617188,201.2985076904297,87.05831909179688,628.3447875976562,78.53924560546875,782.428955078125,33.398651123046875,780.2268676757812,31.274490356445312,805.0098266601562
22,75.001953125,201.22006225585935,87.05831909179688,627.9755249023438,78.53924560546875,782.428955078125,33.398651123046875,780.1696166992188,31.289566040039034,805.0098266601562
