,LKNE_LANK_length,LKNE_LANK_orientation,LANK_LD3M_length,LANK_LD3M_orientation,LANK_LD1M_length,LANK_LD1M_orientation,LD1M_LHLX_length,LD1M_LHLX_orientation
0,238.322750405783,97.32335768713224,95.67196554466436,92.12651397082436,96.18177229924392,106.43131544124546,18.36416560609227,89.26897352616693
1,238.43541069670587,97.319878460153,95.48247516450152,92.07205066536896,95.953777076045,106.36225430379764,18.365834089762664,88.93658871237677
2,236.05081609674792,97.39423532588668,95.4620017769069,91.69880991740924,95.94439008945508,106.34315051802764,18.40152609670024,86.27598242402121
3,235.59597999348756,97.00093141776428,94.76878000140675,89.90373463325521,94.75711470278291,104.45848780299576,17.704446269674666,84.05387776854604
4,235.12821632795308,96.02023057617254,94.20977725014356,87.51118232561522,93.40803901243676,102.55088817624453,17.14218131792422,81.67990309010263
5,233.26569608708007,93.96858315222616,94.28670883424036,86.19096681509069,92.67121572122116,101.14311368995862,16.27441372260509,80.9633796459818
6,234.0148589313769,92.23251682801,93.20060363264967,84.86890091797562,91.06070857914982,100.01618657012185,14.076259567905398,79.5374298287192
7,239.15329705511172,91.09180102550312,88.53236813737435,83.86721800583653,85.7189692794778,100.06342326136227,14.062723656306304,79.8404176631108
8,249.73272137775103,91.25286098001686,81.43088089095804,84.34694546428257,79.05519439828636,102.0686766323646,10.68942483052986,75.98815536358983
9,257.1526389047542,92.12342868841542,76.70396224612918,82.71317290279214,74.3185679708775,101.6799988407195,10.20777132759985,68.69775122743464
10,262.91841320403387,92.57986690778226,73.91116700590445,80.62858430464229,70.11798401498548,100.46767576148552,10.628123164694228,69.57876262568972
11,267.20547719965714,92.93030664581684,75.02332280220342,80.24590329774479,70.32509458839327,99.87762351305618,10.832189905322002,69.98011974104132
12,272.8981530684445,93.15567285820964,75.47584584214859,79.74374106107369,69.55839603201944,98.39346923344114,11.623294460261906,67.65857627765078
13,278.6866619908001,93.44593629224416,73.2060389375615,76.70295430024916,66.70342896023217,95.07510031361689,12.147555862847156,65.68598225639937
14,279.7055046470675,93.5932408994222,74.65901906045552,75.1259551646747,67.54454208896462,93.58020341026116,10.11138738164114,59.393000771309545
15,282.06387216064525,93.22091624278568,73.18852631038463,75.06627826194082,65.67465529977399,94.1102649486975,11.0540574140332,63.58003702662077
16,280.7124307904721,93.03953506325053,74.06138819266052,76.10019164789003,66.57815855602345,94.44674858581055,10.961893839371427,57.06891453481518
17,278.7790719707195,93.06665807225102,73.7377053097321,75.31689935555674,66.19901803071853,94.71005015134644,12.764153899450337,54.07930416278464
18,278.8093384765902,93.37845779643186,73.75776609463642,75.24562522576576,66.32141469258099,94.6972378646898,12.878015450184938,52.44791928615106
19,278.9719617971178,93.69953128927736,73.7560814707551,74.96345289265055,66.21285953671781,94.55574113869076,12.952006741029235,52.02418993127222
20,278.2921078364148,93.92284762419376,73.65185308641507,74.14803674343896,65.99414544190327,93.42084081150838,13.066051504710892,47.23167071417154
21,277.96278829770324,94.46957854904274,71.9574119321185,72.86006377689982,65.1907089084914,91.84892903673052,12.14697813184478,44.135953999440915
22,277.8946821568413,94.89513720972424,70.80649195711165,71.6766741722527,64.33829085555858,90.67687511030056,12.719317741816546,44.84106768952947
23,278.070297013329,95.52595434303828,69.78136832998234,70.08616820797762,62.377708475413066,89.85273738916975,12.715552216495873,41.69631326306674
24,277.5511367823728,95.71941271266024,68.9506572388133,68.29286616841758,60.34772749709631,88.51032539024789,14.083235083280016,41.083663648970855
25,277.18095292286233,95.96863751620184,68.21393786559152,67.39185328032075,59.1141205637137,88.07470450197225,13.730680824850824,33.80361832928233
26,276.962211449924,96.09763912473696,67.59553631512577,67.17339944811071,58.47146635896038,87.92527334831293,13.304264258220371,31.60573719331046
27,276.60934249825203,96.1253144995814,66.90142524288605,66.92295916669677,57.54258113098004,87.89176692232296,13.368901175018838,32.05308851606887
28,276.4168820363143,96.16855524000414,66.98744909702064,67.26813791887612,57.22834203123638,87.7394751915359,13.443205868513664,32.55534771525515
29,276.1383449515883,96.23349220972509,65.73663540207383,67.25120756896808,56.250193417484816,88.20017136860129,13.533673502092729,34.790536247134526
30,275.5673154608291,96.2441850265776,65.64752000273177,67.74983898739364,56.51741065109505,88.55675033052425,13.79009955454345,34.89507855744452
31,274.76958964114965,96.15311184232958,65.36616066982536,67.64144397290178,56.38101027611077,88.51685266636153,13.731767777802744,34.44306694849337
32,274.5749658884431,96.12066541151825,65.51431736591898,67.73206796162549,56.54504949427424,88.56119876635233,13.71613163786553,34.347713032630736
33,274.43994165002147,96.07018883344386,65.44152657385482,67.76708994932615,56.474454353742864,88.51930726682035,13.89634421814711,33.87192127571154
34,274.3438292407348,96.01352628982332,65.33426238166889,67.62608808665956,56.31031618198258,88.36803047432024,14.35653145062318,34.02147873420208
35,273.85300735195705,96.09899249571056,64.71934907346753,67.06117380575658,56.721279759269066,87.97571523424543,14.938510647917088,33.63556150463478
36,273.6276947713732,96.10453814177252,64.59247595275345,67.11134615368833,56.8812437055481,87.97882661320553,15.109495924981786,34.598037456804946
37,273.7305037860843,96.1997709686971,64.74013474609497,66.9102124482095,56.95128392013397,87.41046439943754,15.240129337886248,35.303727419910786
38,273.61817988317523,96.279259027674,64.5549195427896,67.83859805833431,57.258561747497936,88.14660541018073,15.989969451680238,41.647787668055
39,273.02059994439867,96.30319041311036,64.75538356463565,70.64856408899124,58.99634318260971,91.32662255890394,17.637401434375178,46.25620218847425
40,272.57555367332594,96.23013528259996,66.91748405603558,72.94705795037265,61.86143878527589,93.18270559973524,16.511444352837692,49.99257795600158
41,271.48804503879626,95.4320341449423,67.80262331371264,76.40904700715556,64.89571087759109,95.6051629466166,16.49070581619351,53.10590604603743
42,270.77085009321206,94.48345856207932,68.52767147050461,79.38408614161648,66.67284963248912,97.92450394756592,17.205919191823295,64.06236383668234
43,265.4763107735907,92.45545335735692,73.02645011734906,84.58937376103117,72.95255283035388,101.9085728727303,16.72219594000795,67.71120047135369
44,260.77812845986693,91.73160613358912,75.85606719459749,86.9148336593544,77.49664663686102,103.2729306308059,17.522617264129853,69.54521330985501
45,253.94959079641728,91.7781826438079,80.06729115834405,87.4358046947922,81.91972409184874,103.6973435525056,21.624067431701967,77.61019217484274
46,251.60302985565008,91.79477216156388,78.56675036452752,88.65978462461152,81.41562452864652,105.0510450114462,22.11305771191043,78.49242612433598
47,245.3373159849444,93.48653893207889,82.75069307921622,89.35145129538287,85.88170722365953,104.82931010577092,22.662699361623314,84.47470302588182
48,240.4378421697573,94.27395833058344,86.66484647978689,89.71680190752443,90.64730228949354,105.30501463552238,20.997463318735225,85.85019431537198
49,236.39876841807504,94.998453245023,92.32954593269,89.73417710362074,94.95706474563202,104.5945543045122,17.449287979029688,88.22852148319892
50,232.2764539692644,94.8819030778248,93.79659014000528,90.84299902461576,95.69892946716944,105.60002681283322,16.524338615993543,88.421299989476
51,232.78697724775856,94.1820239529443,94.1395359274644,91.07932204394842,95.33304324189334,106.40975293451848,15.99426312972652,95.88696878803978
52,232.63952589359727,94.09176427193113,94.4889628032236,91.5974568149676,95.83891630304724,106.82501900709497,16.03433548096359,95.78418316232832
53,233.45452212823065,94.06593717220252,94.63086283113807,91.61392433222248,95.83782851438792,106.78279151050984,16.04630589067967,96.19181895484463
54,235.33653018145029,93.85287634284823,95.27443318361388,92.05745056893868,96.07635169334743,107.20103977842882,16.04703984789924,96.46747602293432
55,236.49476238297015,93.31883945069936,95.65443006217184,92.6071282285527,96.46253118096809,107.70933680349935,16.1763653960907,96.65643274071554
56,238.10460828979575,93.15556422581514,96.11268526132724,92.93402872147166,96.96670086118256,107.9619490526971,16.24058760178154,96.71492211472471
57,238.75740480463364,92.97744439187262,96.86696561668454,93.31390256756193,97.6704007612078,108.18888048113432,16.504359392887586,97.02836671127449
58,241.0357902043613,92.77319134626885,97.37369059938813,94.1539686996806,98.52672695621474,109.0690097603712,16.164415867329897,96.1502095430822
59,241.40375217838363,92.42644114670836,98.05587537518018,96.24940617931172,100.0927574528176,110.89009201322452,16.15483996921889,96.67825563404458
60,242.0102082565681,93.0336277480102,98.1738505836161,96.90050245053446,100.44460584630107,111.47839708916368,16.25166952049534,96.78507759324036
61,242.6035489312117,93.618410989843,98.59864611002408,97.07784797383768,100.7043022692716,111.67249670279188,16.392055072915436,96.15453825577266
62,242.6856420839952,93.79860660322406,98.80714442935223,97.76113476858288,101.17344382671564,112.29265788753538,16.40765366910953,96.15273764516952
63,243.32645523043576,93.78791118896288,99.78678729203646,98.49624927657682,102.23051465342016,112.86174340327952,16.47113886109462,96.67474722299248
64,243.38145947574915,93.4742745419761,100.18620718387378,99.23435057415676,102.76206376669396,113.5547341349846,16.52871829529963,96.75524244704258
65,243.3584536927119,93.3838848959878,100.23969777239502,99.42054857516028,102.88896550978332,113.71631284520991,16.623405651143276,99.10456025366756
66,243.3605917104117,93.374491259982,100.24177877018076,99.44335570479214,102.85919154599785,113.72027531169287,16.65591370733906,99.24401874927362
