,LKNE_x,LKNE_y,LANK_x,LANK_y,LD3M_x,LD3M_y,LD1M_x,LD1M_y,LHLX_x,LHLX_y
0,130.23580932617188,81.93041229248047,78.08477783203125,353.8274841308594,112.63754272460938,415.0767822265625,93.96142578125,415.39013671875,107.97836303710938,420.4417419433594
1,132.4823608398437,81.93041229248047,79.59457397460938,356.36492919921875,116.34860229492188,417.90240478515625,95.6347045898437,416.6653137207031,112.2247314453125,422.2003173828125
2,132.4823608398437,81.93041229248047,81.7568359375,359.2071533203125,121.50616455078125,420.7409057617188,95.95291137695312,418.5816040039063,115.99160766601562,422.2268371582031
3,132.4823608398437,79.757568359375,84.16683959960938,362.3273010253906,127.04608154296875,422.32037353515625,96.77786254882812,419.62103271484375,122.31085205078125,423.7922973632813
4,131.88412475585938,79.757568359375,85.546142578125,364.8204956054688,,,99.97451782226562,421.3988342285156,127.3780517578125,424.0325317382813
5,129.0391845703125,79.757568359375,85.546142578125,367.9211730957031,,,101.49041748046875,428.3533935546875,129.48263549804688,428.3932800292969
6,126.369140625,79.87446594238281,85.546142578125,371.4158630371094,,,102.2529296875,432.9489440917969,132.4047241210937,435.7958984375
7,124.40557861328125,83.40474700927734,84.32012939453125,375.8995361328125,,,104.15585327148438,438.5076293945313,134.35821533203125,440.3825073242188
8,121.45431518554688,86.1824951171875,83.21591186523438,380.4509887695313,,,105.8321533203125,446.5083618164063,134.96542358398438,447.7855224609375
9,117.40338134765625,88.04863739013672,82.506591796875,384.4214477539063,,,105.8321533203125,450.9195251464844,136.3868408203125,453.77581787109375
10,115.70220947265625,88.45869445800781,82.41827392578125,384.4402160644531,,,105.8321533203125,450.9202575683594,136.3868408203125,454.07464599609375
11,114.45797729492188,88.760498046875,81.70217895507812,384.7746887207031,,,105.38418579101562,451.1048889160156,136.3868408203125,454.360107421875
12,113.55615234375,88.81128692626953,80.61883544921875,385.3777770996094,,,103.11099243164062,451.7466125488281,132.53195190429688,454.6799621582031
13,112.80548095703125,90.09236907958984,80.1961669921875,386.3375854492188,132.07232666015625,459.16845703125,103.11099243164062,455.3593444824219,129.24752807617188,458.0976867675781
14,112.80548095703125,91.409423828125,79.8290405273437,387.7814331054688,129.542236328125,461.04986572265625,103.11099243164062,459.6451416015625,126.92276000976562,463.3648071289063
15,112.80548095703125,91.42586517333984,79.23141479492188,387.8914184570313,129.33111572265625,463.2213134765625,104.05148315429688,462.0133361816406,126.1380615234375,469.5450439453125
16,113.5535888671875,91.42586517333984,79.23141479492188,388.66845703125,128.98855590820312,466.7154846191406,105.81582641601562,466.190185546875,126.1380615234375,475.9565734863281
17,114.07821655273438,91.409423828125,79.23141479492188,388.6918029785156,128.98855590820312,469.0472106933594,109.17349243164062,469.1744079589844,126.1380615234375,481.9204711914063
18,114.58697509765625,91.20543670654295,79.7105712890625,388.6918029785156,128.98855590820312,470.9377746582031,110.3331298828125,471.9159851074219,127.286376953125,486.3163757324219
19,115.14932250976562,90.78894805908205,80.7616577148437,388.6918029785156,129.38458251953125,471.25494384765625,110.3331298828125,473.2874450683594,127.48837280273438,489.353515625
20,115.49932861328125,89.01429748535156,81.46295166015625,388.2925415039063,129.51419067382812,471.5563049316406,110.3331298828125,474.23052978515625,127.60440063476562,491.1177368164063
21,115.8685913085937,87.8298568725586,81.98867797851562,387.3892517089844,129.51419067382812,471.6945495605469,110.20602416992188,474.783447265625,127.48837280273438,493.9378662109375
22,117.00241088867188,86.36296081542969,82.00390625,387.09271240234375,129.51419067382812,471.8362426757813,109.88076782226562,475.4661560058594,127.286376953125,495.4826965332031
