,LKNE_LANK_length,LKNE_LANK_orientation,LANK_LD3M_length,LANK_LD3M_orientation,LANK_LD1M_length,LANK_LD1M_orientation,LD1M_LHLX_length,LD1M_LHLX_orientation
0,219.1575479211424,98.86243296923206,45.70233889437606,68.18965301652581,58.2071611440142,91.7972273474971,28.445189859994954,45.66626061620241
1,217.2630885693041,98.41814179754044,46.58257702967814,65.62656146158483,58.17860403260195,89.90726682242943,27.857226299217043,46.91811732375649
2,214.89500450411504,98.90638729319352,46.77133063577545,65.12111040450539,58.18544458697924,89.11654191667978,27.462759350121157,47.80551367757664
3,212.83012198711,100.59659464957262,49.14895529032552,67.13375607769946,61.04140729284067,89.11828777609634,27.263184188077744,48.27024666390952
4,212.3248153633017,99.84109272144784,48.91669565974656,67.78769774576817,61.03419440728483,90.0397925491548,26.84799859091911,49.273576910687666
5,212.27885991976345,99.36711190860898,49.387892267560815,67.78157872858087,61.36938567215414,89.4608546738802,28.46441336494684,49.78455810003999
6,218.5783295785264,98.38456446672588,47.31843976927162,66.75422054093957,61.899696866778754,89.46547381011864,28.48942628973929,49.82707827106765
7,219.1614512642857,97.78755462939203,47.331114239139886,66.76081084292115,61.899696866778754,89.46547381011864,28.48942628973929,49.82707827106765
8,219.99633429907527,98.28716697944584,47.50151774329954,66.28671977047622,61.92858908014235,88.16997438132547,28.846081365649415,48.995110334274784
9,216.50216531255631,98.94554779321592,52.08764809286087,66.15241889526145,65.05431529207252,86.53328697198069,29.670876316052677,50.36575309782967
10,213.3420310400354,99.65766678149603,52.391494092776576,63.73481704714311,63.992997310171326,84.56690917483037,27.620352807666244,46.74546001021966
11,210.05510557880496,99.86777144923047,51.011637266026646,59.63021426417737,63.61684527171922,82.75624688771275,25.952612183936548,47.06788134471651
12,217.78268048705212,97.4504634337828,51.0386511628501,59.578502686789164,63.03521035998712,82.64011461710238,25.6098560707382,46.35029569296705
13,217.4148836221077,96.6684516879606,51.460426422652176,58.788033145186176,63.14595369394223,81.89923432636193,25.6098560707382,46.35029569296705
14,221.9654406167556,96.4378992790607,48.70814482394126,54.5806829619373,58.60168516427778,81.08769794612617,25.264366393335813,47.17793829163662
15,227.0554187672236,95.81295229119716,47.57050381751556,53.60020942259186,56.77836701180193,81.44612516003347,25.9831681129129,46.78104191357767
16,235.5707334367579,94.9143687939806,45.29886016687084,51.451672818510445,53.78435266485333,80.96607886952019,25.434598658141848,45.6084728798626
17,238.27852750725532,92.33816438412744,41.94989988463789,50.46310856654176,51.20348049680073,83.75277307526535,24.678712042710803,42.408109403320225
18,238.42072556139067,90.07151184144476,38.02780413994266,49.44041381178761,49.58482435984281,85.84253827656072,24.560813825040075,42.106121123892024
19,239.07303291304612,88.911511878413,37.59713111665527,48.87629619844148,48.8412108069823,85.77912651186294,22.660629870606385,36.41386830453149
20,239.646886554216,87.80837012524071,32.68339641760977,42.58281069824801,42.649333624189296,85.24478489515343,23.153365985410883,35.51955364416676
21,239.71649058693885,87.00985330237557,32.68339641760977,42.58281069824801,42.649333624189296,85.24478489515343,23.153365985410883,35.51955364416676
22,239.7319043568934,86.9401404906388,,,37.27508191234026,84.31153127548072,23.921537319823614,30.423214652642997
23,237.1462938843701,86.53140587829354,,,35.40199897027801,81.13277875739465,22.77882116577168,23.69753393850675
24,237.2934916151699,86.58114421750089,,,35.707724754698766,78.40381856480654,22.982373381360546,23.474988851881847
25,237.25982737671356,86.87992015080161,,,35.667323779011944,78.72446732154276,22.895601962705022,23.56932670925724
26,237.3991590026413,87.40371981543709,,,35.916078533014,78.47524459058076,22.559861766885703,22.84796322084793
27,237.49867421262195,87.78303296533869,,,38.212810534662125,75.15045581764043,23.80102295089963,16.63267783566451
28,237.13910879332013,88.61190465160018,,,39.76152188889459,68.68237199200499,24.51340524230826,15.88196455864761
29,237.10293511693507,89.03805115466977,,,40.76635976293437,65.31495271747542,23.98618362629262,16.052086784932413
30,236.1983999370267,89.76129617193803,,,43.148096870383874,61.485806707782444,23.203979586171734,12.174915210297542
31,235.6134067278072,90.22656536606962,,,45.82081514827597,57.63985886584632,22.47063758640873,10.741764677313228
32,234.75871092007557,90.49379903211754,,,47.50845642090667,56.3904869737853,22.061722861571663,10.611059639300095
33,234.47619145978632,90.28618121010273,,,50.26965894808349,52.964451670258086,22.36042495219353,8.572834390656766
34,234.15818700916213,90.28656986897484,,,51.2909237772515,50.25302675062386,22.918296273689283,10.005076129113547
35,233.99402870056431,89.87301164653655,,,51.41543516744552,50.36831651018059,22.73578261289637,6.928301226804763
36,234.354731830976,89.28654637952077,,,50.6749212314546,48.20716047689956,22.800315891989182,8.15490585651591
37,234.41721517997223,88.89952561865422,,,50.14131249939905,48.8289321414961,23.233202870427625,8.001956234617381
38,234.24868076196407,88.92092201102088,,,49.80078757136695,49.253429456308794,22.082503037860377,8.42188358564718
