,RKNE_RANK_length,RKNE_RANK_orientation,RANK_RD3M_length,RANK_RD3M_orientation,RANK_RD1M_length,RANK_RD1M_orientation,RD1M_RHLX_length,RD1M_RHLX_orientation
0,397.6055740788622,89.84334027460757,111.24721005730784,99.15583167194724,109.862869416318,80.143763086488,32.222434799522084,118.14566398369352
1,397.6064271894347,89.80345605873102,111.59630922453384,99.2708685921567,110.93808359075834,80.35195219776267,33.42613091349796,117.16981666229032
2,397.6082524533254,89.73776044488517,111.68972198524096,99.49755107286792,111.40310882437532,80.41429684380569,33.36448725864752,117.32354365616024
3,400.5961244356347,89.58637333584879,113.0160874790997,99.07046515748588,113.26422201789852,80.35243165532479,33.97194890300151,117.36370891975058
4,404.3086946446905,89.38445062509165,114.617646897868,98.94267611288964,115.02419473989023,80.44703060781515,34.35256801463788,117.2374840677976
5,407.33005543492527,89.1228019468557,115.19390502848434,98.89757627590468,115.69156199705232,80.50264879643828,34.57481194590892,116.42118665060902
6,409.4031807657451,89.10595756191323,117.02497142359869,98.7016857584476,116.75657222899332,80.16620653358986,34.69036350722339,116.26818100597224
7,410.903889637076,89.19334086589569,117.31345349624496,98.56607862045188,116.84058121516124,79.99313893778407,34.511974019942635,115.55328214681067
8,411.8066874305923,89.20934972828015,117.83868019198222,98.6278843652435,117.14721526685015,80.06322200916723,34.312647839896606,114.3495488380436
9,412.5371043939634,89.21241981906387,118.04548180672576,98.62549351648548,117.08575738605212,80.11960138062682,34.49922315635991,113.91615356053678
10,413.2303708481288,89.21734243496115,118.1906043697593,98.6504728811064,117.34434349347522,80.2000190470027,34.068393323588815,113.37546393991512
11,413.64920074033125,89.2560742408251,117.90845266956671,98.67809805542458,117.03030068136896,80.28565781111509,33.837645535771834,112.93251044472854
12,413.6546847949253,89.19970949984008,118.0226356492784,98.87680763425534,117.51744894978424,80.53484279293372,33.4744103440419,113.0886170481046
13,414.29461887851295,89.23372727140082,117.02059352249236,99.00767352866812,116.54671131009694,80.50560904458884,33.34033794662878,112.83164573094808
14,414.1220791394395,89.2688758414464,117.00251906246008,99.03512561452936,116.4996104758414,80.52576250324199,33.29167243486751,112.7769367375668
15,414.170225050495,89.28366007637366,116.1099695684692,99.0772054992462,115.65319106459452,80.48243003245231,33.290265550668664,112.77795345088153
16,412.3589270798197,89.29925272421447,115.75281793943144,99.10057820273016,115.27617597237705,80.42672358935985,33.32879765570204,113.3309988775559
17,409.2006146317639,89.29510454988049,113.65465800967552,99.41669528572707,113.20625553007427,80.531829953767,33.293256345990805,113.79640548122072
18,403.3329281106877,89.34517780914479,110.349928889012,99.7122160759022,110.2365440147456,80.43348720376366,33.19057979972658,114.23438463426538
19,398.2679718129358,89.5969488767208,104.06418778546544,100.72064735781348,103.85739980582169,80.25550241369692,33.5480945170475,114.01410969297145
20,392.56803411356896,89.77200853600208,100.29407231292608,101.55922437027724,100.38659725285208,80.51331233063952,33.16858799121533,113.27469794740936
21,391.0402668116717,89.97778792641456,99.33719233001416,101.80101171872138,99.36879815930584,80.72961403611559,33.43910121516708,112.42182245850232
22,391.0403901974549,90.05064620000871,98.34289474547084,101.94889223043256,98.46507810165409,80.7239195284529,33.8650399903301,111.98460042347028
23,391.03928702911946,90.1374246827232,96.67347480780766,102.21467598385254,95.93534689801692,80.15421347327911,33.24889423659145,113.91135151268092
24,390.9997568166952,90.1556573298234,95.99777262003497,102.30199280911292,94.3840494330251,80.01352532570444,31.554209953830348,118.37188404472174
25,390.8776538078008,90.1682291182803,94.36984518813,102.51761974113772,91.54357794516125,79.70032998616762,25.74405527777214,125.62222288346128
26,389.1922041716199,90.12249612825924,93.69143404154184,103.05075367199652,89.53524703179885,79.80500665757287,18.51020801511029,146.52958796052462
27,388.7319008643033,90.09271571965576,88.69703717598102,103.9348479899376,82.59008895086453,79.08079518451143,17.431891562421434,152.346620096426
28,388.6248758579831,90.09274125304222,82.6889114597325,106.37192260468714,,,15.87352127952577,163.98659120078833
29,389.9580003239796,90.02780459740698,75.6404568336249,109.33761279011824,,,11.549771147105789,175.5646673016981
30,389.30220069231257,89.92732395033387,72.76419889940678,111.74093454682306,,,10.665515441042624,187.2544660863999
31,389.64254740497216,89.8583961862823,65.78822860603103,114.76221424125154,,,9.698926965259584,190.6024952613375
32,390.4499273179419,89.80550071287941,63.15622652535808,116.35565562212442,,,9.228587772766035,152.72957136523
33,391.43508368781215,89.8013758206784,55.69745815064206,120.55552880287011,,,8.416224798655998,145.25286581844566
34,391.8571934801138,89.7839752990005,,,,,6.821938746116163,167.6483385061155
35,391.1879904092984,89.72553815928318,,,,,11.141656133002094,124.34482542042709
36,389.6182572582775,89.70038868512557,,,,,7.522688922948919,138.68319848106322
37,389.53812140409656,89.63842877963579,,,,,6.545470866782942,166.27319462219762
38,387.40657106998646,89.75715924249587,,,,,17.103723434184662,111.167850388162
39,386.52214159612265,89.77256349216083,,,,,14.244978240782892,116.24216219636592
40,385.66469590114747,89.93755589491158,,,,,12.82239668216972,120.51606544411266
41,384.868948653535,89.88831496615926,,,,,12.174244935507485,125.38447427864058
42,384.8688792094605,89.89375087019053,,,,,12.510992273164948,127.4511388929912
43,384.8667582414276,89.89375028465993,,,,,12.869998973059229,129.4907512935735
44,385.4836471360498,89.89392031611234,,,,,13.73680137013378,126.57143165735894
45,386.7543993273953,89.7660382830041,,,,,8.25133023192291,179.6848902169805
46,388.7468610070075,89.7733792994026,,,,,9.763942804899049,192.067697097973
47,390.4198743849867,89.7361074280314,,,,,12.73642091903028,200.31074922950563
48,391.1513890408028,89.89392411688634,76.27914353060885,106.75524527044443,,,11.931001488770288,214.8829685488819
49,391.9275561395431,90.07027306960147,97.67848076176892,103.46299570752484,,,13.120112793747422,167.7763730132034
50,392.8442236235068,90.18488594146694,96.61615904084154,101.71261386188152,90.50512018798976,78.70086588435227,18.520458816964613,135.7879409222242
51,392.8442236235068,90.18488594146694,98.79827422964946,101.376635410294,94.11796745994636,79.07730968941098,23.00441444018714,125.55249542114824
52,393.6914100791722,90.1844880831359,100.36736910018858,101.19646045135092,96.78766013714174,79.4430174239651,27.22437341577153,121.08306307560804
53,394.948295356396,89.9188133601009,104.58330092283023,100.7070132897789,102.18714143132672,80.01247344607572,31.14221107536724,119.15243608429604
54,396.9614951292126,89.65759672037903,107.24282743498658,100.004167376808,105.71045998239651,80.64991885065047,34.30827156719137,115.81363466582592
55,400.1386370858923,89.44433324636957,108.78566680068036,99.860856297238,108.22865741645968,80.8693540971655,34.575192360904126,116.24163522731216
56,402.00058841872766,89.11678765079154,110.95723935260024,100.03072989109752,111.13048477317572,81.69666135836266,34.26059784099174,116.50128076113688
57,405.4597737703158,88.85532838371151,111.4697068859536,100.01061359063316,111.39864686316108,81.6706141534637,34.957520806847484,117.15793041728392
58,408.5634156191044,88.72425755820976,111.55986691721624,100.0024400128165,112.10715341080189,81.51619391997693,34.47659168049637,117.96427151040366
59,410.20438344769167,88.62423564821218,111.6948707735535,99.9902261137848,112.13518688274272,81.5112753680513,34.516745651261814,117.4392610741732
60,411.43234547967126,88.67881715261012,112.08072426581788,99.97167829180924,112.212245434211,81.13515590912542,33.83061439112687,116.93270727096552
61,411.9610246704008,88.68913773323649,112.5024178769316,100.05759485593649,112.4284335679615,81.11565590805559,33.836690617681654,116.8853804594574
62,412.9247483855272,88.70229321452005,112.53152281886904,100.02025130380208,112.54010741163606,81.07936959546987,33.676675560267824,116.7215760463211
63,414.2958958912384,88.70658881641798,112.65691472599396,100.02258518831697,112.75191009055597,81.09113812241895,33.53351333522893,116.56598393431952
64,415.0159775722384,88.71452255859043,112.99423633191287,100.01027820505098,112.96873516130316,81.08332477139982,33.40322952025361,116.51556267889448
