,LKNE_LANK_length,LKNE_LANK_orientation,LANK_LD3M_length,LANK_LD3M_orientation,LANK_LD1M_length,LANK_LD1M_orientation,LD1M_LHLX_length,LD1M_LHLX_orientation
0,316.16554003504297,97.13187290463858,76.39605838029077,84.56820838924062,80.01432851564154,109.4066741111031,17.88625828643787,69.54116378177613
1,316.3904992074703,97.36760995727305,73.84990354144401,84.2398734627844,77.58129131261654,110.02228189469224,17.903067033793224,69.39745350962076
2,317.6808097921356,97.44960075065258,70.17146792587839,83.93682010043199,74.08456826717381,110.93462118391616,17.89296078780897,69.48371134595561
3,317.9584254799424,97.68475346018027,67.34637352053801,83.23997952089847,71.2363188545169,111.21215053337993,17.99469918052755,68.27811878965399
4,316.7870790632932,97.80118581043068,65.90204786316681,83.02751131551271,69.60976615117968,111.66751304491112,17.28475463487499,66.63513956498872
5,315.7560845570985,97.86593002674311,64.18500911043193,82.83859568192642,68.15551305017969,112.04919597123126,16.992066205896258,65.89535294484193
6,315.67303524024743,97.87372729750908,62.74487394043884,82.67333392097134,67.00314571836317,112.44135651867226,16.434322041422682,64.27207564373073
7,315.64476554686064,97.83653423698604,60.48786733181497,81.70984704808964,63.51270700395958,111.93151921384234,15.740795266354665,63.0950523623696
8,314.070303005046,97.82770241172577,58.91226548575046,78.9316825063752,59.91537374532279,111.85476154833864,13.386571007028222,62.601348941684535
9,310.1996407499633,97.88220622533623,54.16574655906799,76.78667664977544,53.56651305920889,114.12438341227065,12.37954406756487,60.69237297920296
10,305.3596144771081,97.90190827959812,45.52448930824816,73.53290041549873,44.982105202751406,118.23075303998192,11.23460741236459,56.840171207988675
11,301.0489530429367,97.83817337507736,,,,,11.124334834230488,47.49768287062247
12,297.76526756288894,97.8897817837388,,,,,11.55033965495432,46.22189456338896
13,295.94946883425683,97.92410358609746,,,,,10.506875840570542,42.14201970882891
14,293.4158565813602,97.94619697303284,,,,,11.079302487341922,42.37218503540299
15,293.3532911286398,98.13012932824016,,,,,11.76148470631212,41.47380648032595
16,293.2484248915958,98.09981269399924,,,,,11.96971823572288,41.6213717146868
17,293.31584770572454,98.1382137379848,,,,,11.96971823572288,41.6213717146868
18,292.9499149503665,98.15383593741896,,,,,11.868711195641833,42.05608503168554
19,292.9973967875929,98.21838608965058,,,,,11.333649064085126,46.730606110146084
20,293.019867711035,98.26429343643998,,,,,10.472490154837727,43.61323406943947
21,295.6855441978982,98.10492538423996,,,,,10.695507603075132,46.3810864558522
22,296.6576567689019,98.07818879598308,,,,,10.727069769820412,45.91295121325592
23,301.54460035243324,97.9148088195705,,,,,11.152452147544931,51.61269279608837
24,307.6809777745519,98.09892692452324,46.60441055332268,73.78353588524453,47.70758821625868,114.85084195196602,11.363728628134949,55.08246548738384
25,308.1371948288987,98.08646014019476,47.81374804918586,73.63116311099675,49.01470004363054,115.03385641261715,11.253244194402251,58.01360698000573
26,308.46294386877884,98.02069151772012,56.449547614169866,77.48961698224296,56.271320518785565,114.23166847784547,12.576548310086237,61.83724110206009
27,310.2240287947837,97.9075900161208,56.17864474277244,77.82054633617405,56.34376137428123,114.31852140850384,12.02948957076339,59.78184612925213
28,310.9285799571388,97.8392255457916,57.82755277129015,78.7002937290088,58.151249454959576,113.49080629929266,12.893673609409287,61.989814524007045
29,312.0343967905026,97.8312624808817,59.42595409307869,79.13547014829737,61.895817869405406,111.71685489912213,13.86956935887244,63.96086842064091
30,311.8858783120598,97.78689539714289,60.60409000440165,79.41922107515728,62.91541791254309,111.7022731442728,14.721563347068926,63.61230686093032
31,311.90904003410424,97.80045329800733,63.62414176605568,81.18187776875504,67.56399055116452,111.0920335453004,16.779874700999457,66.3091772005234
32,311.9919401616896,97.74693434674012,65.41061032953785,81.693758375968,70.0981845464011,110.34729950255942,18.35701016657318,68.32470402870675
33,312.2780274186283,97.67727274820508,66.44820381941766,81.94278468637147,70.65180406351394,110.42396319576471,18.57906675448271,67.69191065599574
34,313.7168322506228,97.5108348036694,66.89633666040693,83.16342281426313,71.24019670259945,110.88752765217028,19.394308740562987,68.42480486747172
35,313.24761623361314,97.27881329545168,72.27995945989299,85.11541494701302,76.96051191345494,110.35400767728746,19.90312647652019,68.53958958139616
36,312.0414115089857,97.01715591127292,80.95099706344092,86.80571667565202,85.34074020195371,109.45111015262762,20.14386219171933,70.43426218621856
37,313.3199283713673,96.76789664912825,87.6263731272489,87.80907571883785,91.94720610066936,108.77745816024868,20.279601843990744,71.63472814855
38,314.1616801964793,96.5962559717868,93.89708464230766,88.21043779763626,98.21642719018098,107.79418908774242,20.434560094310115,72.68230928388827
39,319.18906041846674,96.14640729523916,97.79058253336116,88.94344473569257,102.21937250793027,107.84044743145988,20.701764805776666,72.94619825951399
40,321.1257029785144,95.49302816680348,101.73472714674097,89.6546997863271,105.72758594061092,108.18642050312916,21.42494289356312,74.1390957434285
41,321.69665424589823,95.10207403955351,105.36901423793238,90.10554830975671,109.177793488965,108.0171347907391,21.73646945738285,74.49998951687922
42,324.0722126231874,94.7848227947002,105.92251779910188,90.1235018373089,109.47758750395212,107.98493359389452,22.000773386310463,74.72531165647153
43,324.2702201191148,94.31926172756388,106.19589239218114,90.31323405975482,109.84774970519896,108.14707163373158,22.06050782726344,74.57314494449969
44,323.8301106210627,94.17395108646828,106.91034109605576,90.48989820714203,110.44833522412154,108.1647573900598,22.20276533859693,74.75851240269768
45,323.9886974704184,94.07648058620948,107.02276063272603,90.64877600493185,110.66193118971393,108.27196705522964,22.18161413917193,74.67379504998192
46,323.727184787252,94.07977921562676,107.0391784468241,90.66859066617435,110.67780055467144,108.28495228855718,22.18294572925401,74.59761178187107
47,323.1876315827482,94.1396236987312,107.60166693910683,90.67188028821968,111.2178225232788,108.20329535359312,22.22899210982452,74.17251649190558
48,322.17515718917707,94.3546940008256,107.59434917634844,90.07003420897554,111.0925778508595,107.64281246964887,22.054375047092822,73.72036788042949
49,321.3455651321256,94.46962291120158,106.46219159757864,89.82063388081012,109.99299409634123,107.61166105360884,22.027602038639227,72.60501456090438
50,318.8656178368861,94.53913023621423,105.52246542529969,89.81437200223117,109.03577346146692,107.79717160846248,21.9401351830035,72.3039159522519
51,315.513077790091,94.63239622649,104.45735908296248,89.75716428155579,108.37198863649836,107.89341593516497,21.755517911800883,71.78234382317103
52,310.7546870468837,95.12758675890028,101.4538829730685,89.00147366561453,105.5094712662893,107.59862109775814,21.06902198577487,70.72802480420044
53,309.65715513176855,95.64524628063904,93.73008953856709,87.85325718236619,97.3284742957596,107.8407201989018,20.916977359793723,70.27794494333823
54,316.5489213346491,96.20446876084227,76.89575736224145,85.4387651960276,80.88232951343942,109.3077756860314,20.307990650455157,69.41152601795496
55,316.1610847511604,96.29070092137609,71.87486580102932,85.11938803368831,76.13922996444802,110.54780431398636,20.271570876930515,69.38534083298921
56,316.4018149550938,96.4713842681464,71.406723010514,85.0999940367715,75.56083322191299,110.47918591623682,19.585541627982646,68.69904385043289
57,316.9473719124665,96.603421672148,70.12688166828423,85.05454149789912,74.0926490128445,110.77940685312014,19.341847142282838,68.87840858855077
58,315.8425965713584,96.70531877840176,68.61273447341495,84.8999419937862,72.63765515773697,111.21553284586848,18.98664288379594,67.40977468745666
59,314.0213878022984,96.82192403815662,68.29132577966699,84.66600900957319,72.08832033693402,111.12865595836736,18.43918100974512,66.89757767317587
60,314.51110644769096,96.82009794804866,65.19314023693644,84.41173240500795,69.21595009869067,112.05040505214475,17.626728546641747,65.7661757440677
61,314.121139429762,96.85824028269464,64.70813082757594,84.09681550318369,68.51039707862962,112.0454787589424,17.117458324850375,65.09189579516207
62,314.12467568150146,96.86360100949044,62.89964197158508,83.5600840248866,66.15320202862956,112.4652445457289,15.687986910868124,64.26783610669112
63,312.86928414944254,96.88681053072312,60.00835538689986,82.89607212559788,62.66346088539363,113.19272643207847,13.624501700099076,63.02268361821274
64,309.3879963881725,96.97528831598048,56.77272463818113,78.65739948109372,55.72793740405528,114.97023851300942,12.283930804602264,63.639481160469444
65,307.3730827592071,96.98071919623702,46.92322910060703,75.37317427086904,45.73395736711493,120.24573446713102,11.62166374324348,60.1844753875034
66,301.4738410197575,97.09372705543416,,,,,9.786744319384272,57.16109682658333
67,298.71017747441823,97.11582710826244,,,,,10.74318902727586,52.81516611538254
68,294.8665033372542,97.21499982869304,,,,,9.683098831607774,50.957513760650585
69,292.7994575107516,97.12574224059593,,,,,11.085432833512144,49.66115839854194
70,291.9236193693745,97.12657278326824,,,,,9.338950128587385,31.067454610478762
71,291.54702413115245,97.21091979442092,,,,,164.67224180102448,1.1163231131930047
72,291.6417236521999,97.27632770430095,,,,,175.4879368321224,339.7497410655787
73,291.6482448407876,97.28635443401444,,,,,175.4879368321224,339.7497410655787
74,291.8844654172568,97.28857258376874,,,,,174.5700599066955,340.07441258835524
75,292.0975780572042,97.2871969630098,,,,,8.464965337719864,334.42449119122915
76,293.7695651592247,97.3089677510561,,,,,7.353169426741262,2.8242158986212473
77,297.3380679703141,97.30890157890468,,,,,9.895546004115674,54.544187541767045
78,299.5414504816719,97.20977834151904,,,,,9.498226085637503,55.36655371186404
79,302.1300753051335,97.15645410721784,,,,,10.262076425964583,56.12220386617827
80,303.94383024753176,97.21949324777532,52.7674974939957,75.95594478803156,50.82985360989425,116.242893458177,11.79929824553816,61.98979612048376
81,305.40888127202527,97.21307569896268,55.51316716168686,77.88514258338087,53.05553510898616,115.24171442768728,11.503353569271574,58.53673394149837
82,306.26808611996205,97.09579846360268,58.61009770080744,79.094046577671,55.94324219856955,114.81799776759011,12.144249171136083,59.3708638631808
83,307.19571823393863,97.05076943561522,62.10152851517724,82.97999071470869,59.70188854420225,116.00434996386252,12.746439197043587,64.66696843362637
84,307.05371070962406,97.01264354740304,63.46397354480832,83.77354970284709,62.26464926943534,115.66673777206846,13.352611346534957,70.15696536116037
85,307.1622530588004,96.99048963864884,66.30879238369985,85.670785935967,67.63587549391443,114.00272185021588,13.432284558697264,69.77179758536036
86,308.99546660799217,97.01176169893158,66.85716350357197,85.41117301147236,68.93900591602619,114.02007833300712,14.575821269098748,69.18111832559823
87,309.0430945682581,96.98608435512796,69.0163095601267,85.91857633780658,70.94133195010967,113.7214137455813,14.905331908881864,69.2537119543412
88,309.230739759714,97.02186488297797,69.77743931305582,86.3593981120505,73.37950443522828,113.7728916453141,18.283300178047583,72.87450034275223
89,309.6308450299956,97.03505547225588,70.5277814550585,86.34319421431353,74.47571160197684,113.64728295398518,19.18466969166,72.16374473942588
90,311.33207685095823,96.996420614126,72.67339646499515,87.08994433965928,76.68046089996197,112.9368691943555,20.242609781644013,73.42396586527629
91,312.00262901805297,96.98926443514722,76.97806397723967,87.45232782640922,80.68279507877195,111.74798458689646,20.66455816675443,73.8748813277716
92,310.1136089312721,96.85962708493386,85.41295311535438,88.32588161516455,89.02454119871572,110.3729890242472,20.72654950092611,73.8168412333426
93,311.0785499604306,96.65916523824124,92.34496260686348,89.00776970581404,95.86869240028877,109.42817814269638,20.736516904878854,75.08527415143618
94,313.2389270834384,96.29895059231298,98.40607878997716,89.9718280418483,102.13734912011348,109.10155154582358,21.008184010692624,77.11720684772689
95,316.77366944647605,95.76803565255965,103.02744513946897,90.84059371382703,107.03477480578404,109.45203785761274,21.349583422497,77.68746537732576
96,314.4791943182102,95.04695045549622,111.69060632151395,91.5334990818356,115.58161759782745,108.7350168070342,21.610067984122608,77.83816332488449
97,318.5760014394633,94.67398962416176,112.28500767164424,91.52144591929776,116.14507590568698,108.64076912071856,21.93807073141786,77.98018177650748
98,320.9914405155135,94.418697397056,112.26926945385088,91.49927103318088,116.17805352903244,108.63765754836496,22.31850737963884,77.97986742214718
99,321.676764540202,94.35938521061486,112.25663051889994,90.83355702101024,116.32774728239106,108.0062980000327,22.03266798788961,77.44111205692627
100,321.89996152452505,94.17110498155964,112.25640451655758,90.82559063681516,116.32774728239106,108.0062980000327,22.0422000534286,77.44663172571909
101,322.4336202001929,94.14714900946213,111.75634960807145,90.81784667486822,115.81239267265606,108.08919035691908,22.06555229994137,77.55099736046861
102,322.52107737811974,94.1213775528477,111.6438345333574,90.86320187321516,115.72062859187317,108.17147940879264,22.107743220551345,77.55172866011421
103,322.6200792012495,94.12011064859004,111.44339376181148,90.8460580139215,115.51538847592197,108.2048963933017,22.12634212592873,77.60937255234946
104,322.5009992933493,94.17005304859542,111.4198062463216,90.84623713699004,115.49297941661878,108.20855259388424,22.135045777806297,77.61432198451396
105,322.1907836539038,94.36770556318773,111.03588513735646,90.51483724449542,114.97587606823508,107.99835068512446,22.126296405310008,77.33593033228168
106,321.85024184610205,94.51448162445564,110.00772768994436,90.5502316994366,113.99791302752786,108.15811471193943,22.143660235169197,77.10138168444749
107,319.6258252590238,94.58605533751816,109.84925269890826,90.55408182777228,113.5706216336346,108.29166004920624,22.130078486384704,76.69833578782124
108,315.6394307233944,94.68139053046104,109.82660756884952,90.86094217720766,112.99290110939631,108.75575022209472,21.87588254238203,76.01850190422135
109,314.48539153750386,95.05330032105356,106.60206040236493,90.99083567326444,109.8541767306014,109.22462910759164,21.49563558112597,75.94087126702067
110,312.38140627153064,95.3852700482958,103.11317228789642,91.07656819713092,106.4198216539154,109.87070675305912,21.28886643258744,75.69562842349146
111,312.19777297069027,95.83417966936864,96.64984586374295,90.74975503812186,100.13534310233295,110.7456282474268,21.29364636761784,74.96990726023195
112,309.9264211571017,96.65394494509792,91.41534263162724,89.46836827309663,94.6906495394691,110.35849615153616,20.502441989421303,74.25422792880991
113,314.0736797146985,97.37304555054084,80.83187914676492,87.50246031100602,83.79992501215487,110.80605841471495,20.04972712551624,73.57803175754547
114,315.02378144359386,97.54587745747604,74.06519822624762,87.05447107321191,77.77852342328094,112.2422632427166,19.50095351746637,71.65215520310936
115,313.6336520921983,97.9647924664723,71.72815226731119,86.5963002029214,75.49566177651275,112.53905563973244,19.369423888151932,71.17488606493352
116,315.01311334416334,97.97948594244504,67.86084246360265,86.34494347632258,71.8726255162647,113.40130392261604,19.240764034713447,70.53272662867823
117,314.1055006896218,98.220223121624,67.60165949854583,86.23723726563937,71.56304870550237,113.0967088826539,18.887046909341404,69.87395306814851
118,313.5852410632372,98.25086927288504,66.3391027846907,86.08228929977813,70.70277958734353,113.12280990995296,19.01908370091478,69.32109434527162
119,313.5241479200639,98.29208995411716,65.65504776913073,85.85379367877727,69.86542448297688,113.0267588349048,18.37373253510692,68.97632462161577
120,312.9054274721572,98.3161836177845,65.3208915157377,85.22978938766721,68.60692033029987,112.6372798522132,17.257741087990098,65.00322277598335
121,312.47285950204605,98.14606888147412,60.48177816881984,83.30395508006426,62.9951960438921,112.45096831692508,13.450205941744109,63.12484016392871
122,310.15734409689594,98.08289477408132,57.354460007321705,80.32968742284497,56.22188424499272,114.57947049307955,12.604060486722789,63.920113483887604
123,307.1968207306513,98.03212694683714,48.09198444760458,74.51481298990628,47.56207980240431,118.6316989865686,11.195496152892884,62.33186550972543
124,302.8320357635535,97.92623978114077,,,,,10.654135174020276,61.2516380086859
125,299.24982371984174,97.8009569853012,,,,,11.119380602425943,59.410551850799166
126,293.763757856729,97.83243407817722,,,,,8.391530172812246,54.0921420785258
127,291.9947164484925,97.85785040484416,,,,,8.687369830199193,51.97214323273283
128,291.75783220691807,97.77895353696051,,,,,8.687961454837271,49.08409588942919
129,291.69325982811984,97.74560312139748,,,,,8.853184652853379,50.0044931145018
130,291.53754412978844,97.74976560233824,,,,,8.853184652853379,50.0044931145018
131,291.3736050897388,97.75415275598176,,,,,8.602392980052674,52.03897361191713
132,291.2500717668154,97.7867702159586,,,,,7.730197905981166,52.501902338863545
133,292.76025278657744,97.7480945289308,,,,,8.063533363555711,69.11703754557163
134,297.0792840268729,97.660526315288,,,,,16.666740016301652,82.4915894278002
135,299.1925541779044,97.63387399506158,,,,,8.898425624342241,64.44980384403003
136,302.8947144512642,97.55425133791626,53.835300238933705,79.6335262228895,51.44080588700854,118.24872795220246,11.190868569744868,72.62185299082238
137,305.82341162988814,97.4547741185102,61.10215508082141,84.35044187704601,59.17230534101929,116.40880930518357,12.13542571150719,67.23898738056475
138,306.696653072984,97.39470737807468,62.144555771368125,85.12492079464461,60.12412681529964,116.9462165857473,13.067231356126362,65.88861110015428
139,307.8236157503116,97.28287602660777,64.48377327877327,86.10193241814912,63.45115816562566,115.92732551544331,12.59882366256746,68.20879612179681
140,307.8150226765104,97.26920496965164,65.29531114287971,86.26694217004045,64.19725272972993,116.02956885573089,13.675413455317264,68.17339932669627
141,308.0155642027181,97.27978656172118,66.72760257504521,86.44642849491687,65.36344815653486,115.41110824094883,13.413745761699738,69.64775448570865
