,RKNE_x,RKNE_y,RANK_x,RANK_y,RD3M_x,RD3M_y,RD1M_x,RD1M_y,RHLX_x,RHLX_y
0,66.48560333251953,123.93370056152344,79.06001281738281,462.2525329589844,63.84368515014648,562.5182495117188,99.29653930664062,559.6451416015625,90.8419418334961,583.999755859375
1,66.48560333251953,123.93607330322266,79.07726287841797,462.2650451660156,63.95696258544922,562.5697631835938,99.3378448486328,559.7738037109375,90.9803695678711,583.999755859375
2,66.48560333251953,137.2198486328125,80.41224670410156,472.3843994140625,63.98509979248047,562.650146484375,99.42125701904295,561.0986328125,90.9803695678711,583.999755859375
3,65.4728775024414,145.5276641845703,83.00358581542969,482.0844421386719,64.03047943115234,562.650146484375,99.95169830322266,562.5817260742188,90.92317199707033,583.5590209960938
4,64.71902465820312,145.5276641845703,83.00358581542969,482.0844421386719,64.03047943115234,562.650146484375,99.95169830322266,562.5817260742188,90.92317199707033,583.5590209960938
5,64.15260314941406,146.17681884765625,83.00358581542969,483.08154296875,64.03047943115234,562.3385620117188,99.95169830322266,562.5817260742188,90.9803695678711,583.5590209960938
6,64.11387634277344,146.17681884765625,82.87047576904297,483.08154296875,64.05514526367188,562.25244140625,99.95169830322266,562.2969970703125,91.06639099121094,583.5590209960938
7,62.85215759277344,146.17681884765625,82.29767608642578,483.08154296875,63.80720520019531,562.2149658203125,99.89105987548828,562.032958984375,91.10668182373048,583.5590209960938
8,61.42367935180664,150.38978576660156,82.00257110595703,486.7724609375,63.80720520019531,562.1202392578125,99.5462646484375,562.0145263671875,91.12311553955078,583.49560546875
9,59.73382186889648,150.64930725097656,82.00257110595703,486.7724609375,63.8604736328125,562.0433959960938,99.5462646484375,561.8316650390625,91.12311553955078,583.4414672851562
10,59.06177520751953,150.9923095703125,82.05780792236328,486.7724609375,63.889278411865234,561.935791015625,99.5462646484375,561.6261596679688,91.12311553955078,583.207275390625
11,58.16341018676758,150.9923095703125,82.00257110595703,485.5907287597656,63.8604736328125,561.9269409179688,99.24237060546876,561.572509765625,90.8946762084961,583.1249389648438
12,57.94072341918945,150.7952423095703,81.87724304199219,485.3642578125,63.8604736328125,560.85595703125,98.88616943359376,560.8472290039062,90.32379913330078,582.7896728515625
13,57.67595291137695,150.7952423095703,81.34608459472656,483.3326416015625,62.24472427368164,556.5625610351562,96.88190460205078,555.854736328125,88.18708038330078,579.7903442382812
14,57.47883987426758,149.95005798339844,81.29844665527344,481.2523498535156,59.96361541748047,549.8040161132812,93.8625717163086,547.6224365234375,86.88140869140625,570.146240234375
15,56.8204345703125,148.8612060546875,81.29844665527344,477.9839782714844,56.55343627929688,539.8330688476562,91.82069396972656,536.9176635742188,85.29608917236328,554.6054077148438
