,LKNE_LANK_length,LKNE_LANK_orientation,LANK_LD3M_length,LANK_LD3M_orientation,LANK_LD1M_length,LANK_LD1M_orientation,LD1M_LHLX_length,LD1M_LHLX_orientation
0,356.4480683466575,92.58094848317484,75.05193524513224,67.36918877377398,66.8619679526111,101.10006067865552,18.75811499552717,26.36045195487759
1,356.44849241773323,92.56892481316169,75.19959777811735,67.47771767298664,66.88214538232823,101.0386233128062,18.912134704919563,26.55678171728593
2,356.4858083979825,92.5686557246776,75.1954628920847,67.42079222519075,67.10435038023313,101.00161398996195,19.08977707825257,27.604409648233343
3,356.6211466849428,92.57371707932586,75.3897206500518,67.45128465351304,67.38933481622342,101.018290606149,18.91577698139043,27.505976786516868
4,356.7737673757925,92.55311949990296,77.54461450316857,68.13489924303423,69.2841298390894,100.68206420072572,18.65987633450673,26.20716936406734
5,358.2257657755928,92.5738387510734,78.3117445404731,68.45189727077033,71.62792341657783,100.8988407472498,18.38092720069183,22.390219654208124
6,360.08642917595336,92.60000459236974,81.5655179932945,71.3537151466122,76.49012007996508,100.8229742449506,19.117329695643956,31.551261881774508
7,362.0984664420732,92.58554755803348,85.94711913720603,72.33811343354422,81.33147581240335,100.2530374880262,19.00564744518256,30.954084648797107
8,366.2593952156005,92.53979692385488,90.86814772437016,76.19404494284949,87.49083836746499,100.97890300727184,21.57979671736456,40.6435674436583
9,372.2989466531473,92.36177120561112,101.59112032421928,80.74084496483552,100.87410219796377,102.01805555809617,23.06285219374656,48.65636853742245
10,377.30963360076777,92.2440456629484,112.08693649814782,83.27151976120241,109.89653712931089,102.05507211520558,27.36672175301649,59.70958480779136
11,379.867228374974,92.09912404362892,117.28426190485928,83.90077912627147,116.97229341449729,101.88289169179764,28.854569701216107,64.20288413771841
12,379.32747713873096,91.99674432024749,118.8855911331916,83.88897867666529,118.77773139425436,101.60390539084788,29.771318354513166,65.05266050345155
13,379.4827792657546,91.95313770861414,120.29202273533456,83.93749757214043,119.9964260940219,101.5475543572764,31.192478071299423,66.76187610069937
14,379.909765744636,91.7010009852394,121.52098020734928,83.87524707969784,121.89970529570095,101.50881681121687,31.217420542151487,66.38389365449186
15,380.6444821656939,91.779221782116,123.45926017474018,83.71912995178423,122.77397692252664,101.21942623801274,30.80759816237623,66.92070888352342
16,382.23585302682017,91.92219822369908,124.8247889359366,83.32491434391622,124.31276424746557,100.77897070199734,29.53335806072432,66.01066120695549
17,384.5844048004704,92.0146597058174,126.41463441946588,83.79181408498303,126.37530331349431,101.31298240579088,29.480089662606336,65.5174774738394
18,387.2196071670849,92.25422661023902,131.3330053708356,84.02517138512576,131.1955103136149,100.89215453681376,29.224436629991384,66.15445334874532
19,392.0050107149389,92.35133456932816,133.9269901919253,84.35429971665422,134.16885632690807,100.86324313097072,28.609139448310295,66.26125980987761
20,396.1457405070103,92.11656557865292,137.3429574403527,85.92099564440909,138.3607442618354,101.79207067579692,28.42136523214348,67.21245527147671
21,402.1080834126413,91.7975729003768,139.4178476207373,87.42468545093249,140.31268893603067,102.91896835565134,28.35610795519534,68.3038613812307
22,406.930352708128,91.46318445272628,143.39709975904057,88.04603410617118,143.9744028139661,103.2430644002258,28.358178654702492,68.29334854823234
23,412.6255553803664,90.62626978143336,144.5632309612336,90.24681643601586,145.9065097662448,105.07794591236107,28.303644925247056,68.62722661449122
24,416.81630307886337,89.98274612226544,144.92708437863772,91.50062082377106,145.5423281953181,106.20260053486884,28.38220121392221,71.50397606814751
25,419.1804918523888,89.3152728192295,145.02815662258732,92.6128565718477,145.96574707807633,107.45842337646845,28.718885154219304,71.85600825873658
26,421.8134240717291,88.9940500217507,145.24001649578898,93.22023186624288,146.17330323582826,107.92579884167154,28.736640529730547,72.3853978755618
27,422.7262808832759,88.73639442664074,145.11786507657538,93.29898935057956,146.0228299275926,108.02422557967236,28.946956290048472,72.51752002309803
28,424.0608976765824,88.54699694099646,145.59594519343855,93.65912668952365,146.67212429667526,108.27444309312396,,
29,425.2074153154528,88.43097111794269,145.65936210673394,93.8536817059506,146.63521065456698,108.48408622915174,,
30,425.3500787976779,88.1182438410509,146.78328965233453,93.99494489629484,147.60205849739305,108.4849556237237,,
31,425.34865046374335,88.08041368026886,146.76063881799922,94.09519857759274,147.6130443908066,108.53686914088226,,
32,425.457498968815,88.08090496854989,146.5814189768774,94.08454762341744,147.60002311577077,108.5122396105175,,
33,425.33438487051166,88.13863316331506,146.3640489672139,94.08409662934493,147.02219131439125,108.58765589111316,29.477465454058315,74.77910845137995
34,425.2184226914732,88.3728320902914,146.297277820214,93.89189693468946,146.86537048047668,108.40486728114162,29.466556928582115,74.61473446648137
35,425.3659797238963,88.44194762048521,144.79346628696902,93.77535168751508,145.3655939785973,108.47662642944633,29.517625679379645,74.25851259680049
36,424.280148597609,88.64739461315236,144.73396243846972,93.17557746015088,145.16280364483214,107.89718221981592,29.27194677868552,73.93683641180405
37,422.402210606673,88.94972437351308,144.92758337835895,92.28287397844012,144.96034609449885,107.021174799367,,
38,420.2691643703801,88.94150945773426,144.63805416354978,92.21579981048625,145.10284929822248,107.17262893993122,28.91204207217374,71.08402184827702
39,418.2659493958555,89.02789223610937,144.31266151766795,91.96307131348568,144.63969320130207,106.98301948435304,28.82177338170447,72.26334832868982
40,416.9422804883067,89.26043407048147,144.22672326431783,91.31108590023672,143.9089558753443,106.439256776232,28.98356093726443,72.21203942908926
41,415.35425476314015,89.33318508397592,143.84216859862178,91.13585923352782,143.6630131889039,106.33504689507606,29.25117715106071,71.93817894162486
42,412.8405107863949,89.91799068497879,142.1431779892298,90.7296271449537,142.2988865237671,106.05380895630952,29.796862912510804,72.02052237388104
43,407.9094749989858,90.59249887925594,140.55558771571475,89.95378494787587,140.75284386297943,105.50873486860138,30.21083776956956,71.6796339262603
44,403.3913914140242,90.60262044047636,139.65785640879974,89.96972642969615,140.24185070884468,105.61735666912227,30.1899300314424,71.79985211734626
45,398.5532420024519,90.671022746378,135.8466264131274,89.86555870641187,136.74590155882188,105.92326102149272,30.28478744822788,71.55616876302622
46,394.3185335867917,91.03293848767792,131.77406290487164,88.75919866224726,132.58435200976572,105.25359594952972,29.67391679439345,72.74198839280314
47,389.5580260055112,91.68403772647017,128.72968040234537,86.37703805431713,128.03347948495104,103.19461378653531,29.683911462473723,72.6799976515184
48,387.5225322447168,91.50076394660434,126.2306066556908,85.6622343522035,125.12676629637858,102.73210659221142,29.7346083082686,72.36944009497405
49,383.5432241416914,91.0807745013268,123.61299542566024,85.39095755908203,122.71354370046696,102.83398015938718,30.06716021655139,71.70025413314511
50,381.2041243728565,90.52367946772068,122.62813810192698,85.34284461164502,122.1542072533268,102.88244952982122,29.3306999559767,70.10441491104937
51,381.0587834278288,90.2487903831436,122.55292688457725,85.3510025338482,121.93693484717006,102.78092521370444,29.32926937126537,70.65446012395219
52,381.0587834278288,90.2487903831436,121.00738462999284,85.24309264068546,120.92353813018164,102.88987168855842,30.33270584960648,70.78082657472133
53,378.9409279068205,90.1942003394569,117.05790795149194,85.076450979086,117.1775187891133,103.04386515453218,29.48090209553749,65.11692218474131
54,376.0073790951984,90.28158773998852,107.81238816466266,84.46659010455522,106.92571218484136,104.46700011982011,25.96098537079045,59.5532642952376
55,371.6103602049242,90.83069340278986,95.75771199613872,83.81122524821367,95.61596852535992,106.29310812863514,24.43281446406941,55.7307138288499
56,367.57150194264455,91.12251810393354,88.50124399016391,80.75219888199656,87.06859494746922,106.4684205686357,22.221578737942004,46.59516639581119
57,365.15685951311536,91.14746138593578,84.13799656581345,77.18989211865707,82.53203021835876,105.22162758113792,21.430976335588845,37.39447224085083
58,364.9008821522794,91.36952338402112,79.21938487935704,74.41790639465661,75.80254980686956,105.7167039242762,21.025962220491515,37.554141440053485
