,RKNE_RANK_length,RKNE_RANK_orientation,RANK_RD3M_length,RANK_RD3M_orientation,RANK_RD1M_length,RANK_RD1M_orientation,RD1M_RHLX_length,RD1M_RHLX_orientation
0,252.47149768987552,89.87708698861778,90.66794855949634,89.67656045227722,90.9851329619388,74.29098465590317,23.085786213939866,78.68743838048412
1,252.36824188862784,90.00631357781344,90.49529936336825,89.67072158921415,90.71568917848568,74.20509914644904,23.044870878666405,79.17984374959514
2,250.37206588570425,89.71731357708217,90.26885120428702,90.83181596007115,90.016616238456,75.26449837730684,23.029296066640743,79.38450044885272
3,249.36790960962935,89.16888700044413,90.05193566410517,92.43702034252544,89.24242760675901,76.82337891092679,22.75245891644214,80.55708373359599
4,245.94530459453895,89.451533652965,89.96801779440872,93.16543855998022,88.28700395623986,77.4695505602112,22.5813217280358,83.38656459939848
5,241.1323302154196,90.41742791772307,88.66727654108868,94.0337224084011,86.40281599383489,78.13616066622804,21.629180075799344,88.58549946412315
6,237.25437598376155,91.36970964348848,84.50494833868409,95.67468018763796,82.48153887844549,78.974715171866,19.96005193713619,91.5061947843978
7,233.5325219328888,91.76392749712326,80.18942660012043,96.88127667649388,78.838984870034,79.38552870481372,17.055760248803654,93.3972699544031
8,230.0124396269744,91.01778456950252,78.37188227573704,99.67760441521617,76.861236937428,81.95009082192976,15.34046986389123,92.93530787111844
9,226.81644836104832,91.0321273566832,77.77398377612712,99.82861590127035,76.68761014315977,82.13610613604075,15.241974559956756,92.91899947947998
10,226.17961449404905,90.51173518424248,77.19329435638163,101.1734392418333,75.78656830452242,83.03690445426936,13.999706205309309,101.36451216627302
11,225.3915625902337,89.74054742313781,76.77460186491933,103.75287060027328,74.04702461048181,85.87882210683719,13.783351169684446,101.56711898291697
12,225.28701814319112,88.342841916039,76.26265449535877,104.27470741754958,73.5159491322832,85.59232198070181,13.37333132505701,108.3945744884417
13,225.3588344501521,87.2190228291661,75.54765714921047,104.80447651352132,72.64073779677341,85.72721585251647,13.472215709104049,108.9058243164918
14,224.6354231071406,86.86796858603564,74.1536796561335,105.14346196565468,71.3593829866451,86.15390611929517,12.95892929545694,108.23255214248287
15,224.92947881587224,86.85685860083734,72.79245901735437,105.48231444025132,70.2667478406966,86.14273091281468,12.658361841480536,108.6812900671048
16,225.3827173697561,86.8509386685131,71.47237039147802,106.21456588201885,68.87497304723546,86.32927211080887,12.723755167589037,110.72314286318368
17,227.244631022972,87.02034269342303,70.90317953826907,106.38552009272895,68.26746558461399,86.33366135293636,12.587852338145591,110.95735405022349
