,RKNE_RANK_length,RKNE_RANK_orientation,RANK_RD3M_length,RANK_RD3M_orientation,RANK_RD1M_length,RANK_RD1M_orientation,RD1M_RHLX_length,RD1M_RHLX_orientation
0,285.3382775016799,97.48897956129844,74.14113307101475,88.29416878518654,73.29442987173454,67.46010848529389,27.99216906212239,86.48922737881713
1,285.2754538332388,97.49205702814588,74.14113307101475,88.29416878518654,73.29442987173454,67.46010848529389,27.99832204645187,86.48999988210034
2,285.2476806712627,97.49629625759216,74.14140685387349,88.28707913176017,73.27928979515808,67.48864830386977,27.99832204645187,86.48999988210034
3,284.9006349929172,97.56167074960806,74.35749525742315,88.32959911530561,73.55999256687383,67.68363677340568,28.03937557461329,87.03465511926949
4,284.7736380019478,97.6667798040871,74.60915224804131,88.4334936681644,73.3783236273501,67.9637491310042,28.11239346967083,86.29922511584842
5,285.10995250635546,97.69366352067938,73.87024768065666,88.7154904993198,72.24952352448688,68.21430511253459,28.43066889130909,86.97727595547646
6,284.86642857297005,97.7010206506325,72.68089242727598,91.84859456383514,70.6145849293399,70.78364739611901,27.80237273816753,93.76302499400028
7,284.5743855938044,97.72007841009406,69.21002851421642,97.19644107669949,66.7775537887672,73.54166821430479,26.431109823039957,96.61080882823424
8,283.676758537117,97.2730352469389,66.18108459922185,100.65415517955218,63.82600278737757,76.76034323264109,24.35881708515592,99.45860492014928
9,283.9748833895994,96.84046826571112,59.58113809883324,105.15701754824828,56.734913278441496,78.58286378859842,21.78452123729276,108.72702632587568
10,283.7848936443596,96.52765485761914,57.80803711538315,112.26553825596524,52.164259890424205,84.56363049892262,18.68177487905393,120.94640488102758
11,283.4877191010704,96.22439439585644,53.22889102985,118.2819370324264,47.62818658066361,88.5047595305492,14.655033622957973,129.50761124712722
12,284.3148434133014,95.80080796040023,48.61436876902623,121.92573184723857,41.50221161468102,88.50249484251002,12.932853744176883,135.23933829460242
13,285.12921861601154,95.62190763568162,46.88097841005068,127.45262395905642,36.2130535176308,88.28371295362503,13.482438178988916,138.58039868459676
14,286.14242809119577,94.76088336253252,42.74626088822437,134.33147701140496,32.19413260167719,90.21369114467004,11.122116033551649,157.4058301202341
15,287.7525276927082,94.12835460592734,39.71435940703135,143.02646129776016,24.71529667878987,91.97858018363466,11.621621647235203,160.28125427587784
16,286.46554429476413,93.44776862168638,,,19.71171321882479,97.91956584109803,11.150848501239016,169.05892127725463
17,284.79869617570006,93.16182167291036,,,,,10.885767695287738,183.45167386857867
18,283.5047677627689,93.09572790102398,,,,,10.503328164909307,181.7157684189697
19,281.53511658749045,92.60435749778064,,,,,10.881152937546045,195.7638458054873
20,281.840255440883,92.11543094415072,,,,,12.4433553430272,215.8766311715412
21,282.54036856019786,91.62804282445865,,,,,13.658967698654534,214.7999536921349
22,283.4462658568773,91.41648793664343,,,,,13.457539957956689,215.3981698206865
23,283.38683491066087,90.79362977301506,,,,,12.894238054687252,218.21709879304308
24,284.23781727302634,90.77943054305136,,,,,12.98704271757451,203.7062255521247
25,282.984979960735,90.77684878515755,,,17.073707396461156,107.73792392422251,11.998851996301855,187.68140268379483
26,284.58392465393075,90.7043102123156,,,17.606492527582112,107.97350119938082,15.37694207573674,173.52573712622586
27,284.5773668696794,90.58716563307492,,,19.97005099927148,107.85180610823492,14.403206153406051,174.21878643753604
28,284.815484081796,90.4051098001468,,,21.79431821259068,109.16685755857183,14.911357367172442,153.08692234536568
29,284.3134644943049,90.13947757478482,,,25.055479253808528,107.50944999522164,16.24832411432378,131.53747134960108
30,286.19673609384154,90.15908328158996,42.247098104974135,140.66092724162664,25.644545733526243,104.51967142879208,19.622747469004025,113.2543075933093
31,287.2832919210401,90.30446423013842,42.91860805160104,136.26185338147243,26.92678362524068,99.71636206724034,22.496290090553497,106.65312416986784
32,289.22691301047803,90.54768601964074,45.22660978982128,129.87254840063014,31.60938885483681,94.10748033634968,25.82516698794368,103.48270878281576
33,289.5346245603263,90.86974526851428,51.99520035192492,120.59140768335948,42.78436991138746,89.41436617078605,25.946614183325977,103.69806064495104
