,LKNE_x,LKNE_y,LANK_x,LANK_y,LD3M_x,LD3M_y,LD1M_x,LD1M_y,LHLX_x,LHLX_y
0,73.40898132324219,95.56812286376952,72.21308898925781,354.406982421875,94.76588439941409,413.2503356933594,71.56124877929688,412.6884765625,82.99336242675781,417.66314697265625
1,73.40898132324219,95.6904067993164,72.21308898925781,354.406982421875,94.82133483886719,413.2503356933594,71.56124877929688,412.6884765625,83.11317443847656,417.66314697265625
2,73.40898132324219,95.6904067993164,72.21308898925781,354.406982421875,94.936767578125,413.2503356933594,71.56124877929688,412.6884765625,83.11317443847656,417.66314697265625
3,73.23515319824219,95.6904067993164,71.96685791015625,353.71661376953125,94.936767578125,412.4216613769531,71.5081787109375,412.2623596191406,83.0462646484375,415.7872314453125
4,73.19786071777344,95.5767593383789,71.96685791015625,353.6053161621094,94.936767578125,411.3355712890625,71.5081787109375,412.2354736328125,83.0462646484375,414.453369140625
5,73.13772583007807,95.3886489868164,71.96685791015625,353.0459899902344,95.08200073242188,410.2590637207031,71.5081787109375,411.7636413574219,83.11317443847656,412.8172302246094
6,73.09164428710935,95.37139129638672,72.08000183105469,352.8402099609375,96.29875183105469,408.4741516113281,72.72366333007807,410.5686950683594,84.51908874511719,410.7219848632813
7,73.13772583007807,95.20198059082033,72.33084106445312,352.5899353027344,97.72300720214844,405.80316162109375,75.13742065429688,408.9874877929688,87.50556945800781,409.899169921875
8,73.19786071777344,94.98260498046876,72.55833435058597,352.1183166503906,99.48243713378903,404.03704833984375,76.46495056152344,408.6268310546875,89.47479248046875,409.676513671875
9,73.59770202636719,94.22712707519533,72.55833435058597,351.65478515625,99.8408203125,402.9871215820313,76.88922119140625,408.0803527832031,90.02005004882807,409.65960693359375
10,73.89154052734372,93.8093490600586,72.5655212402344,351.3733215332031,99.93817138671875,402.17327880859375,77.15579223632807,407.6549987792969,90.35398864746091,409.676513671875
11,74.14987182617188,93.59896087646484,72.55833435058597,351.0318603515625,100.09588623046875,401.5032653808594,77.57553100585935,407.3642578125,90.82337951660159,409.676513671875
12,74.216552734375,93.40530395507812,72.45689392089844,350.9338684082031,100.09588623046875,400.677978515625,77.57553100585935,406.846923828125,90.82337951660159,409.77191162109375
13,74.216552734375,93.40530395507812,72.45689392089844,350.8841552734375,100.09588623046875,400.3668212890625,77.57553100585935,406.846923828125,90.82337951660159,410.76361083984375
14,74.216552734375,93.35360717773438,72.46922302246091,350.8841552734375,99.2386779785156,400.07611083984375,77.43231201171875,406.846923828125,90.66189575195312,411.6642456054688
15,74.17327880859372,93.40530395507812,72.46922302246091,350.8841552734375,99.22821044921875,400.0597229003906,77.28144836425781,406.8812561035156,90.59613037109372,412.5832824707031
16,74.14952087402344,93.5018081665039,72.47904968261719,350.9344787597656,99.18014526367188,400.0354614257813,77.22088623046875,406.9617614746094,90.56355285644531,413.62445068359375
17,74.060302734375,93.53125762939452,72.47904968261719,351.0370788574219,99.01010131835935,399.9294738769531,77.1742248535156,406.9617614746094,90.40708923339844,414.0447692871094
18,74.00056457519531,93.53125762939452,72.47378540039065,351.0370788574219,98.9820556640625,399.88287353515625,77.13563537597656,406.8812561035156,90.33950805664065,414.0447692871094
19,74.00056457519531,93.53125762939452,72.47904968261719,351.0370788574219,98.97828674316409,399.8161315917969,77.08778381347656,406.80859375,90.24945068359372,414.0447692871094
20,74.0189208984375,93.5018081665039,72.47904968261719,350.66973876953125,98.93260192871091,399.43109130859375,77.05088806152344,406.2050476074219,90.19091796875,413.7145690917969
21,73.98139953613281,93.29997253417967,72.52207946777344,350.66973876953125,98.93260192871091,399.43109130859375,76.957275390625,406.1208190917969,90.00715637207031,412.0674133300781
22,74.01454162597656,93.29196166992188,72.54811096191409,350.66973876953125,98.97828674316409,399.43109130859375,76.89546203613281,406.1208190917969,90.00715637207031,410.4247131347656
23,74.01454162597656,93.27259063720705,72.58023071289065,350.827392578125,99.07756042480469,399.7491760253906,76.89546203613281,406.1155090332031,90.00715637207031,410.0269470214844
24,74.01454162597656,93.24740600585938,72.5941467285156,351.0190124511719,99.80873107910159,400.378662109375,76.89546203613281,406.1155090332031,90.06651306152344,409.4360961914063
25,74.01454162597656,93.24740600585938,72.65524291992188,351.3260192871094,99.80873107910159,400.935302734375,77.00851440429688,406.1295471191406,90.29376220703125,408.4030151367188
26,74.03733825683597,93.24954986572266,72.70780944824219,351.609619140625,99.80873107910159,401.730224609375,77.00851440429688,406.6754150390625,90.29376220703125,408.4030151367188
27,74.0589904785156,93.24954986572266,72.76158142089844,351.9984741210937,99.64839172363281,402.7729187011719,77.00851440429688,407.1836853027344,90.29376220703125,408.4030151367188
28,74.0589904785156,93.24954986572266,73.24995422363281,352.9115295410156,99.37701416015625,407.822265625,76.64839172363281,409.1932067871094,89.45733642578125,409.0211486816406
29,74.0589904785156,93.29409790039062,73.75465393066409,353.3862609863281,99.2772216796875,413.03656005859375,76.64839172363281,413.7063598632813,89.13005065917969,417.6730041503906
30,73.70819091796875,93.40155792236328,74.43185424804688,353.3862609863281,99.01364135742188,414.1483459472656,76.5491943359375,415.4434509277344,88.6202392578125,423.9296569824219
31,73.63224792480469,93.46484375,74.43185424804688,353.3862609863281,99.01364135742188,414.5256958007813,76.64839172363281,416.45361328125,88.37564086914065,428.3230590820313
32,73.56344604492188,93.65361785888672,74.43185424804688,353.3818359375,99.01364135742188,415.5242614746094,76.74134826660159,418.2164306640625,88.07003784179688,434.3810729980469
33,73.27682495117188,93.51483154296876,74.34233093261719,353.225830078125,99.15504455566409,416.2434997558594,77.01165771484372,419.5787353515625,87.861328125,437.0827941894531
34,72.69970703125,93.51483154296876,74.3228759765625,353.0572204589844,99.1983337402344,416.3638610839844,77.0179443359375,420.260986328125,87.81278991699219,438.97747802734375
35,72.14347839355469,93.51483154296876,74.3228759765625,352.9734802246094,99.33943176269531,416.3638610839844,77.18992614746091,420.4604797363281,87.77639770507807,439.3655395507813
36,72.14347839355469,92.8744888305664,74.3228759765625,352.6928100585937,99.33943176269531,416.3641662597656,77.3507080078125,420.6027526855469,87.66751098632807,439.8568115234375
37,72.14347839355469,92.3660888671875,74.50025939941409,352.6928100585937,99.63409423828125,416.4321594238281,77.58419799804688,421.0464172363281,87.6532287597656,440.7058410644531
38,72.56292724609372,91.45162963867188,75.32846069335935,352.6928100585937,99.74955749511719,416.7601013183594,77.65290832519531,421.6276550292969,87.6532287597656,442.2063293457031
39,73.4827880859375,89.7900619506836,75.97343444824219,352.62646484375,100.26284790039065,417.23919677734375,77.95504760742188,422.2301940917969,87.6532287597656,443.5615539550781
40,75.33645629882807,88.65646362304688,77.04202270507807,352.62646484375,100.98663330078125,417.2867736816406,78.30009460449219,422.5602722167969,88.29881286621091,444.4491271972656
41,77.56117248535159,84.89912414550781,78.5819396972656,352.62646484375,101.70393371582031,418.240478515625,78.5101318359375,423.572021484375,88.70367431640625,446.0591125488281
42,79.19728088378903,82.92201232910156,79.32508850097656,351.8594665527344,102.09494018554688,418.5960998535156,78.51744079589844,424.0768432617188,88.84919738769531,447.0484313964844
43,82.15351867675781,80.02332305908203,80.00444030761719,351.45880126953125,102.39170837402344,418.6737976074219,78.82589721679688,424.1300659179688,88.87846374511719,447.8918151855469
44,84.27764892578125,78.52168273925781,80.69015502929688,350.8468933105469,102.89796447753903,418.72564697265625,79.43309020996091,424.1300659179688,88.99545288085935,448.1616821289063
45,86.14421081542969,77.44268035888672,82.59898376464844,350.7726135253906,103.17808532714844,418.9175109863281,79.59608459472656,424.1300659179688,89.09092712402344,448.36328125
46,87.07484436035159,76.65108489990234,84.11045837402344,350.6266784667969,103.9886474609375,419.2654113769531,79.68373107910159,423.94622802734375,89.1417236328125,448.4410400390625
47,87.64564514160159,76.22201538085938,85.5995178222656,350.4341125488281,104.255615234375,419.61663818359375,79.85984802246091,423.94622802734375,89.17304992675781,448.5591430664063
48,87.68183898925781,76.22201538085938,86.29353332519531,350.4305114746094,104.36154174804688,419.7239685058594,79.9066162109375,423.94622802734375,89.19230651855469,448.58697509765625
49,87.68183898925781,76.13367462158203,86.46585083007807,350.4173278808594,104.50813293457031,419.8040466308594,79.96763610839844,423.9541015625,89.19230651855469,448.6442565917969
50,87.64564514160159,76.13367462158203,87.06185913085935,350.0399475097656,104.51011657714844,419.8212890625,80.10357666015625,424.0346984863281,89.17304992675781,448.8426818847656
51,87.54032897949219,76.10736083984375,87.55906677246091,349.941650390625,104.95437622070312,419.8353576660156,80.30906677246091,424.0431823730469,89.2130126953125,448.958740234375
52,87.2728576660156,76.04263305664062,88.5289306640625,349.5682678222656,105.46351623535159,419.8353576660156,81.02583312988281,424.0431823730469,89.28117370605469,449.1544799804688
53,86.97084045410159,76.00961303710938,90.091064453125,349.5616760253906,106.30618286132807,419.8353576660156,82.008544921875,424.0346984863281,89.6484375,449.3268432617188
54,86.96127319335935,75.93739318847656,91.03448486328125,349.432373046875,106.48580932617188,419.8212890625,82.41017150878903,423.8233947753906,89.71701049804688,449.3333435058594
55,86.56507873535159,75.93739318847656,91.568115234375,349.4223022460937,106.66465759277344,419.7262878417969,82.80360412597656,423.7079162597656,89.78059387207031,449.41705322265625
56,86.55122375488281,76.00961303710938,92.13978576660159,349.4223022460937,106.94692993164065,419.6954650878906,83.09722900390625,423.3503112792969,89.94560241699219,449.3333435058594
57,86.28890991210935,76.00961303710938,93.56904602050781,349.1806030273437,107.39401245117188,419.6669921875,83.5753173828125,423.3333129882813,90.01234436035159,449.3333435058594
58,85.06561279296875,76.0455322265625,95.4102478027344,348.9707336425781,107.85659790039065,419.5437622070313,84.10993957519531,422.4959411621094,90.03230285644531,449.2167053222656
59,84.19796752929688,76.39962768554688,96.01747131347656,348.9615173339844,108.3436279296875,419.478271484375,84.73146057128903,422.3270568847656,90.04643249511719,449.12109375
60,83.62298583984372,76.97872924804688,96.2811279296875,348.55535888671875,108.54243469238281,419.3869323730469,85.1966552734375,421.8832092285156,90.09727478027344,449.0287780761719
61,81.99761962890625,77.91297912597656,96.51007080078125,348.4559326171875,108.58999633789065,419.3382568359375,85.516845703125,421.5413513183594,90.17926025390625,448.83245849609375
62,79.42546081542969,78.81102752685547,96.51007080078125,348.1663818359375,108.961669921875,419.3319396972656,85.93681335449219,421.3413391113281,90.19024658203125,448.83245849609375
63,77.93167114257807,80.2259521484375,96.51007080078125,348.1663818359375,108.961669921875,419.06878662109375,85.97515869140625,421.3413391113281,90.21827697753903,448.83245849609375
64,76.96922302246091,81.50477600097656,96.4674072265625,348.4559326171875,108.961669921875,419.06878662109375,85.97515869140625,421.3413391113281,90.5726318359375,448.8482971191406
65,76.61489868164065,82.1921615600586,94.83934020996091,349.1165466308594,108.61433410644531,419.06878662109375,85.97515869140625,421.5510864257813,91.16142272949219,449.3718872070313
66,75.67623901367188,84.1141128540039,93.08183288574219,350.7783203125,108.29161071777344,419.2961120605469,85.61140441894531,422.12689208984375,91.16142272949219,449.4096984863281
67,74.37088012695312,85.67180633544922,89.87324523925781,352.29229736328125,107.58616638183597,419.6229553222656,84.69386291503903,423.3946533203125,91.16142272949219,449.4096984863281
68,73.20603942871091,88.7366714477539,87.1246032714844,353.5161437988281,106.62785339355469,419.8359069824219,83.56425476074219,424.0740051269531,90.56581115722656,449.4096984863281
69,71.56068420410159,90.3564453125,85.61445617675781,353.6695861816406,106.3160400390625,419.9684143066406,82.4507751464844,424.1023864746094,89.90666198730469,449.3706970214844
70,68.86106872558597,93.8115005493164,83.7066650390625,353.6695861816406,105.8213806152344,420.1863403320313,80.85514831542969,424.5920104980469,89.54345703125,448.9424133300781
71,64.587646484375,96.3670883178711,81.59857177734372,354.0911865234375,105.150634765625,420.23876953125,80.33387756347656,425.1453552246094,89.23599243164065,448.7090148925781
72,60.73297119140625,99.54377746582033,80.5875244140625,354.3930969238281,104.46092224121091,420.29876708984375,79.57437133789065,425.1900939941406,88.83038330078125,448.165283203125
