,RKNE_RANK_length,RKNE_RANK_orientation,RANK_RD3M_length,RANK_RD3M_orientation,RANK_RD1M_length,RANK_RD1M_orientation,RD1M_RHLX_length,RD1M_RHLX_orientation
0,286.20011671353865,84.89336541423732,96.89849990696996,102.00589703712804,97.74730207212744,87.03160595273036,22.246124139034528,104.26006407688172
1,286.1966793737892,84.90107166593548,96.84234722426666,101.84866345927853,97.74760172003604,87.0282206875307,22.387416551582746,103.90446773844204
2,286.18481339926194,84.92776543235794,96.84234722426666,101.84866345927853,97.74760172003604,87.0282206875307,22.939973303323743,103.56306618832268
3,286.6310991665343,85.06480605216926,97.37406229261735,101.34923685974252,98.38404103744172,86.66666186566206,23.44315439919912,103.5558830350404
4,286.07910470199005,85.29892527116684,98.56310129063765,100.56239322916382,99.48811174622818,86.0852644249339,24.297226663728782,103.22701189856052
5,285.5036825752545,85.45387782913238,99.88650700000149,99.94486935626728,100.98413512101364,85.59446163400956,25.000006704869712,103.67258366910356
6,286.11954674654334,85.47715284511617,100.16775882750332,99.83015765321552,101.19903063793092,85.54327401581787,25.216102817646057,103.6765074623396
7,286.1620702261836,85.44013441960305,100.38008487210686,99.614301390121,101.31770213587856,85.54530225461441,25.668099200411586,103.75037570211636
8,286.0986363057151,85.52874848372957,100.7302319490991,99.32130100264696,101.73647361135252,85.33202884324615,25.72105836019669,103.94652575110032
9,286.25378131787176,85.52536533078379,101.15027867003586,99.1786303100517,102.14562505888644,85.30003907125496,25.795735187508853,103.69852396820816
10,286.5302220965889,85.53651152884666,101.22220787082075,99.14269355050602,102.23114034640128,85.27199643331528,25.80162807283892,103.6206425669595
11,286.12535225960414,85.51950710154325,101.63736687227085,99.10462280675256,102.65227257724318,85.2780544712267,25.87318200094858,103.48154778989372
12,286.0704247518205,85.5011861331982,101.72712871906772,99.11062326574589,102.76117237023648,85.27488954736425,25.863715243489,103.48657555210777
13,286.09279681426614,85.41862238820201,101.75198368856393,99.11671750157323,102.774506936427,85.28368322059579,25.869572237106507,103.4757407547487
14,286.0821206787557,85.39675875004458,101.75710614351604,99.11625465335152,102.89178349202533,85.27544253956461,25.78832003932266,103.44248155420502
15,286.1722539519537,85.27354936567393,101.79328263469245,99.19768940709996,102.98038423306406,85.22491717204561,25.82883050532877,104.0716343632176
16,286.49395878645777,85.15231057536968,101.64081620054804,99.26537737107424,102.81329841450165,85.23761387995259,25.83550525220825,104.41796046297034
17,286.7878176707635,85.03721230843078,101.57957899169146,99.2741996454889,102.74532324776958,85.2279323645297,25.87267451913165,104.67375393023764
18,286.7879533068962,85.03690025250148,101.56309060821268,99.25813735603003,102.83133403007598,85.20069661035978,25.80668732521836,104.79237908279214
19,286.821869703621,84.97303162164161,101.50690374819597,99.43451376312568,102.92272092486311,85.25356490122219,25.778917394556448,105.3483483486186
20,286.62670805669603,84.88936200677745,101.66193274077088,99.60828792770572,102.91901206878578,85.30872850889558,25.84567133769345,105.99535171767694
21,285.98946439668487,84.87410058669445,101.48260083625038,99.65443295149404,102.96374687064878,85.36934259389075,25.67990182610909,106.06571384826636
22,286.6263023546364,84.84441989104165,100.79561156368034,99.80598853507644,102.32903535140886,85.49514876960404,25.58082079253588,106.16547273540051
23,286.4100730335496,84.91556461524804,100.15555261469665,99.8872470584479,101.63121940762636,85.61466368465139,25.4736663654854,106.05231650407129
24,286.89883606438696,84.86025494181916,99.6488220186548,100.12338168334816,101.1945644550667,85.82592656777568,25.208044490880628,105.94572937620627
25,286.56043270097274,84.83918958218862,99.55842389554664,100.22043859810492,101.08999380682056,85.9144275843539,24.96189585260193,105.90681360540474
26,286.6364034266828,84.76760841959913,99.30265408190738,100.40280557471218,100.62050108420584,86.0994022343855,24.598184377199328,106.10153729602293
27,286.5539882498939,84.66672920862747,98.45908356194089,100.74855662710426,99.73275450547736,86.2932004566086,24.140921372895228,106.37459502954415
28,286.4441276665193,84.53322805891347,97.90559416437564,101.03060018595131,99.05586237502716,86.57709279616361,23.739788936236685,106.65927369195784
