,RKNE_x,RKNE_y,RANK_x,RANK_y,RD3M_x,RD3M_y,RD1M_x,RD1M_y,RHLX_x,RHLX_y
0,118.01949310302734,108.83394622802734,107.1994400024414,352.2037353515625,104.90586853027344,415.9297180175781,130.8572998046875,407.2135314941406,134.33457946777344,419.3616943359375
1,118.01949310302734,108.83394622802734,107.1994400024414,352.5700378417969,105.317626953125,415.9297180175781,130.8572998046875,407.2135314941406,134.33457946777344,419.3616943359375
2,118.01949310302734,108.83394622802734,107.42732238769533,352.6524963378906,105.317626953125,415.9297180175781,130.8572998046875,407.2135314941406,134.33457946777344,419.3616943359375
3,117.3802261352539,108.47010040283205,107.42732238769533,352.5700378417969,104.93487548828124,415.4556579589844,130.4534454345703,405.9977722167969,133.48048400878906,417.8067932128906
4,117.101318359375,107.67728424072266,107.42732238769533,352.5700378417969,104.93487548828124,415.2764587402344,129.5859375,405.1587829589844,132.4067840576172,416.790283203125
5,116.74959564208984,106.48538970947266,107.90007781982422,352.5155639648437,104.94255828857422,415.2764587402344,129.31947326660156,404.2951354980469,132.15826416015625,415.7625122070313
6,116.73035430908205,105.35353088378906,107.90007781982422,352.33642578125,104.93487548828124,415.2764587402344,129.31858825683594,403.9517517089844,131.8351287841797,414.8484497070313
7,116.65853881835938,105.16016387939452,107.90007781982422,352.25762939453125,104.92220306396484,415.3918151855469,129.13758850097656,403.9494018554688,131.71536254882812,414.8189392089844
8,116.65853881835938,104.83687591552734,107.40470123291016,352.1391296386719,104.7723159790039,415.3918151855469,128.6890106201172,403.7420043945313,131.19329833984375,414.7519836425781
9,116.65853881835938,104.8263702392578,107.20133209228516,352.0965881347656,104.67326354980467,415.3918151855469,128.41073608398438,403.3521423339844,131.18983459472656,414.0905456542969
10,117.15839385986328,104.8263702392578,107.1608428955078,351.60272216796875,104.58506774902344,415.2645568847656,128.3921356201172,403.2759094238281,131.14166259765625,413.8852233886719
11,117.3524169921875,104.8263702392578,107.02742004394533,351.60272216796875,104.57086944580078,415.2645568847656,128.2965545654297,403.2759094238281,131.0985107421875,413.8852233886719
12,117.58529663085938,104.83393096923828,107.02742004394533,351.60272216796875,104.4740219116211,415.2645568847656,128.25518798828125,403.2759094238281,130.95077514648438,413.8852233886719
13,117.6173095703125,105.31161499023438,106.3969268798828,352.18438720703125,103.72441864013672,415.7072143554688,128.10910034179688,403.7908325195313,130.46868896484375,413.9668884277344
14,117.76268768310548,105.84410858154295,105.72673034667967,353.0351867675781,102.3858413696289,416.5013427734375,127.36408233642578,404.4508972167969,130.15771484375,414.5155029296875
15,117.85840606689452,106.24871826171876,105.4955596923828,353.3376159667969,101.99501037597656,417.1831970214844,127.16230010986328,405.29241943359375,130.07888793945312,415.2333068847656
16,118.0199737548828,107.0672378540039,105.40054321289062,353.5674743652344,101.94886779785156,418.0084533691406,127.1072998046875,405.9548034667969,129.91232299804688,415.853515625
17,118.03983306884766,108.02288818359376,105.31437683105467,353.642333984375,101.74956512451172,418.8100891113281,127.01435089111328,406.37933349609375,129.70672607421875,416.2522888183594
18,118.03983306884766,108.26044464111328,105.24308776855467,353.9176940917969,101.68346405029295,419.92376708984375,127.1072998046875,407.6784973144531,129.44163513183594,417.6432495117188
