,RKNE_x,RKNE_y,RANK_x,RANK_y,RD3M_x,RD3M_y,RD1M_x,RD1M_y,RHLX_x,RHLX_y
0,99.84300231933594,54.5509147644043,89.1786880493164,303.99713134765625,74.09137725830078,384.1035461425781,98.56900024414062,382.6250305175781,95.7183837890625,409.10986328125
1,99.84300231933594,54.5509147644043,89.1786880493164,304.2337951660156,74.09137725830078,384.1035461425781,98.6130599975586,382.64447021484375,95.8458023071289,409.10986328125
2,99.84300231933594,54.5509147644043,89.1786880493164,304.835205078125,74.09137725830078,384.1035461425781,98.64453125,382.64447021484375,95.8619155883789,409.10986328125
3,99.63057708740234,54.5509147644043,89.01959228515625,304.835205078125,73.88880920410156,383.7900695800781,98.6130599975586,382.6250305175781,95.8619155883789,408.9288024902344
4,99.59451293945312,54.5509147644043,88.95734405517578,304.835205078125,73.79972076416016,383.78265380859375,98.6130599975586,382.586181640625,95.8619155883789,408.8390502929688
5,99.59451293945312,54.56205368041992,88.8561019897461,304.7055358886719,73.7188491821289,383.6851501464844,98.32405090332033,382.5813903808594,95.87098693847656,408.7268676757813
6,99.63057708740234,54.57917404174805,88.82905578613281,304.6413879394531,73.69939422607422,383.6851501464844,98.32405090332033,382.5813903808594,95.87098693847656,408.671630859375
7,99.53898620605467,54.753700256347656,88.78199768066406,304.4817199707031,73.6837387084961,383.68017578125,98.27505493164062,382.5813598632813,95.94091796875,408.6635437011719
8,99.53898620605467,54.753700256347656,88.73381042480469,304.4817199707031,73.60079956054688,383.658935546875,98.2746124267578,382.5813598632813,95.87098693847656,408.6635437011719
9,99.49684143066406,54.753700256347656,88.64000701904297,304.39794921875,73.48443603515625,383.5711059570313,98.25531005859376,382.0437316894531,95.87098693847656,408.6171569824219
10,99.11334228515624,54.53214263916016,88.53451538085938,304.3612976074219,73.37325286865234,383.4613952636719,98.0027313232422,382.0437316894531,95.78277587890624,408.6171569824219
11,98.77132415771484,54.29483795166016,88.33158111572266,304.3360290527344,73.20800018310547,383.4169006347656,97.76956176757812,382.0435180664063,95.76097106933594,408.6171569824219
12,98.74124145507812,54.29483795166016,88.09850311279297,304.3360290527344,72.93842315673828,383.3540344238281,97.65695190429688,381.9995727539063,95.72740936279295,408.6171569824219
13,98.52159881591795,54.29483795166016,88.0489273071289,304.3360290527344,72.80071258544922,383.0909118652344,97.5852279663086,381.8735961914063,95.72740936279295,408.6402893066406
14,98.13884735107422,54.42848587036133,87.95890808105469,304.4686889648437,72.79694366455078,383.0141296386719,97.54166412353516,381.8495788574219,95.72368621826172,408.7228698730469
15,97.48780822753906,54.42848587036133,87.90753936767578,304.4686889648437,72.58366394042969,382.99462890625,97.4495620727539,381.8386535644531,95.72368621826172,408.7228698730469
16,96.90641784667967,54.42848587036133,87.70924377441406,304.4686889648437,72.5831069946289,382.9352111816406,97.37991333007812,381.8386535644531,95.71685791015624,408.7228698730469
17,95.89117431640624,53.95058059692383,87.70924377441406,304.3877258300781,72.4510269165039,382.5020751953125,97.14269256591795,381.5976257324219,95.6232452392578,408.693603515625
18,93.86149597167967,53.56109619140625,87.70924377441406,304.30792236328125,72.4052734375,382.28662109375,97.08766174316406,381.5188903808594,95.50699615478516,408.5550842285156
19,92.68252563476562,53.11976623535156,87.97875213623047,304.11883544921875,72.20204162597656,381.920166015625,96.8322525024414,380.9421691894531,94.37638092041016,407.45458984375
20,91.80711364746094,52.34230041503906,88.58306121826172,303.6737670898437,72.04917907714844,381.3757934570313,96.66217041015624,380.2230224609375,94.22307586669922,405.5896301269531
21,89.88676452636719,51.919132232666016,88.95722198486328,302.5914611816406,71.95128631591797,380.1082763671875,96.66217041015624,378.1564025878906,93.59933471679688,404.2415771484375
22,86.96863555908203,50.896183013916016,89.54377746582031,302.3148498535156,71.95128631591797,379.40826416015625,96.66217041015624,377.0208129882813,93.59933471679688,402.68304443359375
23,84.18805694580078,50.896183013916016,90.47728729248048,301.934326171875,71.95128631591797,378.4998168945313,96.80216979980467,375.9887390136719,93.59933471679688,400.9396057128906
24,81.91616821289062,50.88911819458008,92.75039672851562,301.6330261230469,73.58834838867188,378.4365539550781,98.2558364868164,375.2801818847656,94.00848388671876,397.5037536621094
25,81.91616821289062,50.88911819458008,94.59899139404295,301.6330261230469,75.91197204589844,376.6540832519531,100.9280014038086,374.1591796875,97.46055603027344,393.8733520507813
26,81.91616821289062,50.9132194519043,99.09092712402344,300.6273193359375,82.11983489990234,373.4798278808594,107.62520599365234,369.9302978515625,105.0932846069336,389.733642578125
27,83.30458068847656,50.99396514892578,105.31199645996094,299.7228698730469,89.29716491699219,371.7789916992188,115.74730682373048,366.3418884277344,114.070068359375,385.9059448242188
28,85.96955871582031,51.73406982421875,110.61325073242188,299.7228698730469,97.77889251708984,371.2237243652344,123.67398834228516,365.1334228515625,122.17203521728516,384.7417602539063
29,88.86713409423828,52.73269271850586,115.35256958007812,299.7228698730469,103.77938079833984,371.1028747558594,130.54666137695312,364.9780578613281,129.18096923828125,383.7426452636719
30,90.3525161743164,53.48347091674805,119.853271484375,300.6776428222656,108.8481903076172,370.9295349121094,134.93348693847656,364.57427978515625,133.87716674804688,383.5016174316406
31,90.78245544433594,53.71512985229492,122.3675308227539,300.6776428222656,110.67815399169922,369.5212097167969,137.59690856933594,363.210693359375,136.48873901367188,381.84808349609375
32,90.99935150146484,53.71512985229492,122.8411865234375,300.6776428222656,110.67815399169922,368.1268310546875,138.9990997314453,361.3552551269531,137.0385284423828,379.18597412109375
33,91.2822265625,53.71512985229492,122.97469329833984,298.1038818359375,110.67815399169922,365.2195739746094,138.9990997314453,358.28790283203125,137.0385284423828,375.8824462890625
34,91.2822265625,52.875118255615234,123.09762573242188,296.7901306152344,110.35348510742188,361.5034484863281,139.00372314453125,355.2255249023437,137.52157592773438,372.894775390625
35,91.2822265625,52.510162353515625,123.30535888671876,296.18389892578125,110.35348510742188,358.08807373046875,139.31820678710938,352.6233215332031,137.52157592773438,369.3451843261719
36,91.20904541015624,52.510162353515625,124.4355010986328,295.47344970703125,110.35348510742188,356.2144470214844,139.38021850585938,350.83203125,137.73263549804688,367.5927734375
37,91.0762710571289,52.510162353515625,125.28998565673828,293.833251953125,111.125244140625,354.1981811523437,140.79885864257812,348.4583435058594,138.72879028320312,364.221435546875
38,90.97091674804688,52.5178108215332,126.00147247314452,293.1488647460937,111.20702362060548,353.1589050292969,142.149658203125,347.4728088378906,139.34683227539062,363.1744384765625
39,90.83426666259766,52.5178108215332,126.4285125732422,293.0961608886719,111.20702362060548,351.9759826660156,142.6345672607422,346.0292663574219,139.60433959960938,361.7337036132813
40,90.81818389892578,52.5178108215332,126.43633270263672,291.4027404785156,111.20702362060548,350.3464660644531,142.6345672607422,344.1125183105469,139.60433959960938,360.5631103515625
41,90.83426666259766,51.983436584472656,126.5460205078125,289.90020751953125,110.58506774902344,347.6460266113281,142.6345672607422,341.4537353515625,139.60433959960938,359.0361022949219
42,90.69998168945312,50.95143508911133,126.558349609375,287.7440490722656,110.43433380126952,345.7515869140625,142.6995849609375,338.7252502441406,139.3681640625,356.5967102050781
43,90.6987533569336,50.162410736083984,126.88124084472656,286.4902038574219,110.43433380126952,342.908447265625,142.6995849609375,336.71600341796875,139.3681640625,353.4891052246094
44,90.6987533569336,49.31673431396485,127.08930206298828,286.0090026855469,110.43433380126952,341.2377319335937,142.6995849609375,335.6384582519531,139.3681640625,351.5472106933594
45,90.4952163696289,49.21296310424805,127.7102508544922,284.1341247558594,110.95558166503906,339.9277038574219,142.97128295898438,334.11309814453125,139.53187561035156,349.85357666015625
46,90.41090393066406,48.86021423339844,128.2537841796875,283.3880920410156,111.65347290039062,338.7060241699219,143.2989044189453,333.07916259765625,139.65443420410156,348.84454345703125
47,90.02313232421875,48.66088485717773,128.7476348876953,282.7954406738281,112.66716003417967,337.6346130371094,143.79446411132812,332.2712097167969,139.68194580078125,347.8077087402344
48,89.68183898925781,47.86663436889648,129.6754913330078,282.6947021484375,113.62179565429688,335.3657531738281,144.46578979492188,330.1080627441406,140.53005981445312,344.967041015625
49,89.48699951171875,46.77935791015625,129.9919891357422,280.81451416015625,113.84822845458984,332.9569091796875,144.98806762695312,327.87890625,141.39590454101562,342.7289123535156
50,89.03239440917969,45.58285903930664,130.10336303710938,277.7872619628906,113.94427490234376,329.6680603027344,145.0126953125,325.3632507324219,141.62022399902344,339.8468933105469
51,88.99655151367188,44.347145080566406,130.9084930419922,276.49334716796875,114.15252685546876,326.3960266113281,145.0126953125,322.2126159667969,141.62022399902344,336.0141906738281
52,88.81915283203125,42.49264144897461,131.39498901367188,273.9216003417969,114.20793914794922,323.7757568359375,145.30982971191406,318.65740966796875,141.76133728027344,333.218505859375
53,88.61883544921875,41.63761520385742,131.65150451660156,271.962158203125,115.43090057373048,321.2518615722656,145.45407104492188,316.3934020996094,142.06407165527344,330.3260192871094
54,88.59654235839844,40.91493988037109,132.45913696289062,270.7971496582031,116.4831314086914,319.7430419921875,145.45407104492188,314.6622314453125,142.1353759765625,326.9051208496094
55,88.40860748291016,40.62164306640625,133.22021484375,270.1294860839844,117.62433624267578,317.9552001953125,147.0155487060547,312.8536376953125,143.6912384033203,325.14617919921875
56,88.38147735595703,40.15145492553711,133.83180236816406,269.4329833984375,118.04400634765624,317.1626892089844,147.34384155273438,311.4224548339844,143.73626708984375,324.1378479003906
57,88.26753234863281,39.77870941162109,133.83180236816406,269.2879638671875,118.04400634765624,315.9177551269531,147.34384155273438,310.4109191894531,143.73626708984375,322.9348449707031
58,88.26753234863281,39.30984878540039,133.83180236816406,269.076171875,118.04400634765624,315.3265991210937,147.34384155273438,309.9412841796875,143.73626708984375,321.9224548339844
59,88.1256332397461,39.11297607421875,133.74574279785156,268.99383544921875,117.9441146850586,314.6723327636719,146.74656677246094,309.268310546875,142.78018188476562,320.501220703125
60,87.49722290039062,37.927982330322266,133.67771911621094,268.96319580078125,117.54756927490234,314.591796875,146.0170135498047,309.01239013671875,141.736572265625,319.5267944335937
61,87.35971069335938,37.60123062133789,133.5886993408203,268.77703857421875,117.54756927490234,313.6346130371094,145.10708618164062,308.2807922363281,140.78863525390625,318.59503173828125
