,RKNE_RANK_length,RKNE_RANK_orientation,RANK_RD3M_length,RANK_RD3M_orientation,RANK_RD1M_length,RANK_RD1M_orientation,RD1M_RHLX_length,RD1M_RHLX_orientation
0,278.24549593250134,90.88318023495114,,,52.34008359994672,114.8669656788988,22.141587965686053,166.88147908922954
1,278.31007108657764,90.8829752980067,,,52.6638613149556,114.70380869538424,22.12208467410728,167.1000179328922
2,278.27443841694776,90.8830883707658,,,52.73185136035283,114.66982887471546,22.10549943089821,167.2890745499547
3,278.2679705190281,90.79199146797065,,,52.84020380255804,114.9243924203115,22.0856546770728,167.27746192765846
4,277.9220203268977,90.65948753556192,,,53.2911930107425,115.01499356345424,21.991626500619063,169.32228148198269
5,278.36250001485206,90.62368788567774,,,52.86549014731943,115.31833074367115,22.32539861952127,169.43395798429412
6,278.2934512912592,90.57709583494452,,,53.04321603307813,115.94859313748616,22.427008984763216,168.1354565485427
7,278.8589623512113,90.56971913968609,,,52.508269964607,116.64679470249686,22.100884682615007,167.57081276537065
8,278.8326995941321,90.56906572483106,,,52.5459127302326,117.18936027903696,21.654498765931034,167.27154860727214
9,279.19032533424826,90.5620720373188,,,52.21090452474386,117.487939883822,21.60037532627591,167.31637830203974
10,278.4395497913223,90.48167912482312,,,52.62340118823138,117.65361253398262,21.466542840421976,168.64713239153627
11,278.62842948786044,90.46708165031887,,,52.51970841811077,117.95199602300929,21.3132868113652,169.00566765578213
12,278.8245378305275,90.4330435128106,,,52.26834183370522,118.5364054774137,21.407210701483955,168.14493459587032
13,279.0505404796971,90.3795323386916,,,52.16432204758372,118.93697874577032,21.345038110314952,168.08938967239268
14,278.8807198271492,90.21887324219075,,,52.82209139786775,119.62976979868976,21.311675098866345,167.62801226831309
15,279.50109784169393,90.09736517180716,,,52.24472139647588,120.54259636851718,20.890338158039523,167.67786880606243
16,280.0636999531531,90.022299593163,,,52.37833300804063,120.9219190743349,20.819681938534103,168.60219839096456
17,280.078721612193,89.88996412663356,,,52.52830145928673,121.92168121635297,21.172436025334083,169.01322140586902
18,280.40245955515775,89.85624638173996,,,52.54392684842126,122.07545157289216,20.79771596415908,169.13462699277767
19,280.42238912522834,89.81534325800304,,,52.49739939530752,122.01752117025818,20.86481635948042,169.16999247792282
20,280.42290809344604,89.78494463828021,,,52.5865571715404,122.1391785502917,20.794650222065595,169.17872369040833
21,280.655667252199,89.53296057184593,,,52.50700463221148,122.204514962684,21.0512419134592,169.31218468399442
22,280.7388853536772,89.51816146398475,,,52.1575217445431,122.91828619923471,20.90117648646706,169.1811388289462
23,280.9302714159603,89.51724331493129,,,52.26092053691004,123.09298088928072,21.11668171184069,169.29286064365542
24,280.5844304759268,89.50545254419,,,52.56313069855129,122.94974071378572,21.08443267932476,169.7667070968496
25,280.1851334014264,89.51775521946169,,,52.693277203695295,122.87411373899788,21.06885282643541,170.0041253053485
26,280.2118684825916,89.51413664752532,,,52.39304294084818,122.83544104973294,21.202163619994103,170.1473104779399
27,280.28440067736904,89.52887168372948,,,52.301868652373024,122.60348691300068,21.11337547711885,170.1105049320215
28,280.5197099590058,89.52926689075848,,,52.34864115216388,122.57074942363153,21.103912320534064,170.25897579359474
29,280.265629186788,89.52884012802241,,,52.547288604835074,122.32014663281048,21.189988561292108,170.29390543382203
30,279.9322503082966,89.58901783252095,,,52.79265755615645,121.82549031593896,21.37415202195441,170.29194762536875
31,279.9367304236521,89.47656798763121,,,52.83164149897075,121.82827526500344,21.448380030680863,170.21917028034662
