,LKNE_LANK_length,LKNE_LANK_orientation,LANK_LD3M_length,LANK_LD3M_orientation,LANK_LD1M_length,LANK_LD1M_orientation,LD1M_LHLX_length,LD1M_LHLX_orientation
0,232.7240215253262,92.58257650736552,54.55615996441223,37.72448660294509,29.918160037635637,76.23618079148319,17.28378640811077,19.61388463245791
1,232.6230500103867,92.58369825141352,54.61759952711826,37.69038075956044,30.319294725069334,76.30666747733173,17.314335230793336,18.61273123482806
2,232.67536495083436,92.58311693640148,54.74811573739719,37.60898826065778,30.712895757344217,76.25387545044438,17.53993900369399,19.864942209225404
3,232.75813558012385,92.63337885621686,55.26666410991243,37.25941542765844,31.157858941930627,75.01070461059908,17.926576455945483,22.499877701858395
4,232.7537664763449,92.60989002211176,55.451565612484295,37.12280831650847,31.20660401788805,74.7107913573846,18.26699391639367,23.37685318899807
5,233.0121358813146,92.5578679111446,55.46554805165857,37.14188648859965,31.715660955975626,73.94794761494543,17.98617409845626,24.73727385216182
6,233.0388400029704,92.53038636177968,55.40984505865848,37.20794938178085,32.44574020250173,73.88754475775363,17.538852669819015,23.442795253476817
7,232.9814619359606,92.5310099443544,55.451683584369626,37.27833485408817,32.75028045085248,72.46611697196471,17.340483700626557,25.4800053783826
8,232.95315750730128,92.5361336738276,55.49895596207703,37.4086262997624,32.75028045085248,72.46611697196471,17.35615589901499,25.5383939084565
9,232.921451744192,92.63274853500565,55.645488344936126,37.53259086667504,32.63102229799423,71.92017017899231,17.61889766863477,26.621594126756804
10,232.81035862531425,92.6734407269852,55.796089224356905,37.73343801025348,32.31126286799377,71.6275125772514,17.903838581784495,27.984705810026156
11,232.6517514220465,92.6858055895601,56.00653756343824,38.01079212458404,32.38605586037122,71.06824931115456,17.735731999983326,28.782662701320163
12,232.5794979230527,92.65907974433524,56.04320856849886,38.24368741429862,32.34728288914415,71.2538596890248,18.01844115118378,28.67106984685111
13,232.58601241751077,92.62055611801696,56.07455998583125,38.425719154932324,32.375019563219446,71.1908303583877,18.124521637741225,28.693751696238593
14,232.82590663338863,92.54064042633762,55.72705084884256,38.44435040455363,32.63186062766635,70.48404132362725,17.341336219402546,28.964768435993562
15,232.9249180452196,92.53936437685296,55.78696615268644,38.52179997497234,32.444937969821105,70.22709955859963,17.67442223487987,28.596618917831734
16,233.0480347018851,92.53802198083343,55.68987754622352,38.61204834259516,32.345822070458595,70.163972112334,17.723641743427304,28.8871447278012
17,233.20662049596183,92.5454512149373,55.61947499624393,38.460837843138734,32.20897389170836,70.0071721230525,17.723641743427304,28.8871447278012
18,233.56886428588027,92.55269621017916,55.10784046491377,38.374403307688254,31.854570517777997,69.74412819141004,17.664139308207794,28.993686534255886
19,233.53985601366983,92.56600903166328,54.75327339149023,38.44726146360364,31.56666854587272,70.9065965821676,17.76134777072305,27.880847533757134
20,233.4382018865533,92.623804711628,54.235441706602224,38.4835283570406,31.305666503744916,71.62144723289273,17.94236075464781,27.21369736412089
21,233.4540925925072,92.7075728208629,53.66017659054436,38.56588644536211,30.608441812809303,72.57127223333576,18.57640905933731,27.18974675964722
22,233.4148391493641,92.7213625917122,53.5933714372608,38.48351062378211,30.35614708724356,72.43422519625874,18.483606566841853,26.786607748452184
23,233.34085094521492,92.74849813939618,53.33011810729612,38.385694099305965,30.10631476529609,72.64964791448219,18.62749444815553,26.568745338979966
24,233.2309683712969,92.7561888489622,53.263864367724615,38.31629385405853,29.672812134498564,72.73018761766042,18.825742237196124,26.660420274294466
25,233.4540448259987,92.78690683972994,53.23980785353521,38.137931876294914,29.540270739929426,72.7661762567785,18.84663493818579,26.399709322175653
26,233.43732272390804,92.89117055091636,53.368859444817225,38.08798326023157,29.76110511140727,72.33407997410988,18.815809625343636,26.03437709023663
27,233.4442411131875,92.91559400983088,53.12252935506656,38.256386723407644,29.5424384708124,73.48537556715813,18.9883822219862,25.641397659615365
28,233.47209085477184,92.92601445804767,53.10210814996478,38.18749574995226,29.543358176062608,73.47936074463938,18.82140471483716,23.708909588090222
